text_id,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
mozambique_3_00697,Yaya Touré eleito melhor jogador africano de 2013,0,0,0,3,0,0
mozambique_3_00698,Sul-africano Mbongeni Ngema afastado do musical “Sarafina” por assédio sexual,0,0,0,0,0,0
mozambique_3_00699,NASA lançará canção dos Beatles no espaço,0,0,0,0,0,2
mozambique_3_00700,Autoridades moçambicanas sancionam 23 empresas por recrutar estrangeiros ilegais,0,0,0,0,0,0
mozambique_3_00701,Netizen Report: A censura continua enquanto os protestos se tornam violentos na Venezuela,0,0,0,0,0,0
mozambique_3_00702,Polémica em Moçambique: Sojogo recusa pagar prémios de jogo,0,0,0,0,0,0
mozambique_3_00703,Cruz Vermelha precisa de 700 mil dólares para os desalojados das cheias em Moçambique,0,0,0,0,2,0
mozambique_3_00704,"Para afro-colombianos, racismo institucional é uma realidade do dia a dia",0,2,0,0,0,0
mozambique_3_00705,Guinness: brasileira conquista recorde de travessia de lago de lava,0,0,0,0,0,2
mozambique_3_00706,COVID-19: Cabo Verde regista número mais elevado num só dia e restantes lusófonos têm mais casos,0,0,0,0,3,0
mozambique_3_00707,Dia Internacional da Mulher comemorado com apelo ao fim do tráfico humano,0,0,0,2,0,0
mozambique_3_00708,ONG moçambicana acusa poderosos de atrasarem participação de empresas nacionais em negócios,0,2,0,0,0,0
mozambique_3_00709,Empoderamento de mulheres agricultoras: quesito chave para a erradicação da fome?,0,0,0,0,0,0
mozambique_3_00710,Menor preso a poste: barbárie racial exposta em zona nobre do Rio de Janeiro,0,3,0,0,0,0
mozambique_3_00711,Paradas de ônibus sem teto e manutenção revelam as desigualdades entre bairros de São Paulo,0,0,0,0,2,0
mozambique_3_00712,Marinha francesa detecta sinais da caixa negra da Egyptair,0,0,0,0,0,0
mozambique_3_00713,Economia moçambicana cresce menos do que o esperado,0,0,0,0,2,0
mozambique_3_00714,COVID-19: Médicos moçambicanos zangados com o sistema por não se sentirem protegidos,0,0,2,0,0,0
mozambique_3_00715,Cientistas descobriram uma maneira totalmente nova das cobras se moverem,0,0,0,0,0,2
mozambique_3_00716,Espanhóis fazem referendo para escolher sistema universal de saúde,0,0,0,0,0,0
mozambique_3_00717,Américas: A saída de bola das eliminatórias da copa,0,0,0,0,1,0
mozambique_3_00718,Nyusi e Dhlakama reúnem-se pela segunda vez em dois dias,0,0,0,2,0,0
mozambique_3_00719,A retórica anti-China de Bolsonaro estaria alimentando o ódio contra asiáticos no Brasil?,0,0,0,0,0,0
mozambique_3_00720,Huíla: Hospital católico espera há três anos por autorização para abrir,0,0,0,0,0,0
mozambique_3_00721,Chefe do Instituto Nacional de Segurança Social detido por suspeita de corrupção,0,0,0,0,0,0
mozambique_3_00722,COVID-19: OMS ajuda Moçambique a fortalecer a prevenção para evitar o pior,0,0,0,0,0,0
mozambique_3_00723,Guiné - Bissau: Manifestantes exigem controlo dos preços,0,0,0,0,0,0
mozambique_3_00724,"Sem oxigênio, pacientes com COVID-19 morrem asfixiados em Manaus, capital brasileira no coração da Amazônia",0,0,0,0,0,0
mozambique_3_00725,Guiné-Bissau: Hospital Sofre “Danos Colaterais” do Golpe de Estado,0,0,0,0,2,0
mozambique_3_00726,Trending: Messi quer jogar nos Estados Unidos da América,0,0,0,0,0,0
mozambique_3_00727,Moçambique: Presidente Nyusi apela ao empenho efectivo pela paz,0,0,0,2,0,0
mozambique_3_00728,Moçambique: Antigo ministro condenado por corrupção,0,0,0,0,0,0
mozambique_3_00729,Luanda promove diálogo e cultura da paz,0,0,0,2,0,0
mozambique_3_00730,Neymar pede perdão aos colegas e deixa a selecção no Chile,0,0,0,0,0,0
mozambique_3_00731,Mundo Árabe: Onde Alguns estão de Luto por Osama Bin Laden,0,0,0,0,2,0
mozambique_3_00732,Romário é flagrado no antidoping,0,0,0,0,0,2
mozambique_3_00733,Menos de 10% dos habitantes da África subsahariana tem eletricidade. O que está sendo feito para mudar isso?,0,0,0,0,2,0
mozambique_3_00734,Coronavírus: 16 estudantes cabo-verdianos vivem na zona da epidemia mas estão bem,0,0,0,0,0,0
mozambique_3_00735,Moçambique: Mutumbela Gogo repõe a peça “As Mãos dos Pretos” para denunciar a injustiça,0,0,0,0,0,0
mozambique_3_00736,"Por dentro do #SOSVenezuela: “Pessoas do mundo, ajudem-nos!”",0,0,0,0,0,0
mozambique_3_00737,Presidente interino de Nampula condenado por desobedência,0,0,0,0,0,0
mozambique_3_00738,Primeiro-Ministro português visita Angola e é alvo de críticas nas redes sociais,2,0,0,0,0,0
mozambique_3_00739,Moçambique: Bispo anglicano Dom Carlos Matsinhe eleito presidente da CNE,0,0,0,0,0,0
mozambique_3_00740,Terão a violência e a corrupção no México atingido um ponto de ruptura com o ataque de Ayotzinapa?,0,0,0,0,0,0
mozambique_3_00741,Ibrahimovic vence golo do ano,0,0,0,2,0,0
mozambique_3_00742,Covid19: Moradores de Luanda e Sumbe ignoram medidas de combate à pandemia,0,0,0,0,2,0
mozambique_3_00743,Maradona oferecer-se para treinar a Argentina de graça,0,0,0,0,0,0
mozambique_3_00744,Americanas conquistam quarto Mundial de Futebol,0,0,0,2,0,0
mozambique_3_00745,Jornalista guineense desaparece misteriosamente de Angola,0,0,3,0,0,0
mozambique_3_00746,Moçambique: Jornalista vai recorrer da sentença por calúnia,0,0,0,0,0,0
mozambique_3_00747,Marco Civil aprovado: Brasil marca gol na “Copa do Mundo da Internet”,0,0,0,2,0,0
mozambique_3_00748,Fósseis de dinossauro achados na Argentina poderiam pertencer ao maior animal da história da Terra,0,0,0,0,0,2
mozambique_3_00749,Fidel Castro entra no livro Guinness com maior recorde de atentados contra ele mesmo,0,0,0,0,0,2
mozambique_3_00750,Conheça 9 projetos de lei que ameaçam direitos socioambientais no Brasil,0,0,2,0,0,0
mozambique_3_00751,Líbia: Qaradawi lança decreto pedindo pena de morte a Gaddafi,0,0,0,0,0,0
mozambique_3_00752,Governo moçambicano fecha mesquistas frequentadas por elementos que atacaram Mocímboa da Praia,0,0,0,0,2,0
mozambique_3_00753,"Após envio de top model para o hospício, são-vicentinos temem que política e patriarcado estejam em jogo",0,0,2,0,0,0
mozambique_3_00754,MDM pede inquérito à polícia por bloquear marcha no Dia do Trabalhador,0,0,0,0,0,0
mozambique_3_00755,Presidente Jokowi estimula indonésios a reprovarem Donald Trump após declaração sobre Jerusalém,0,0,0,0,0,0
mozambique_3_00756,Juíz sul-africano adia julgamento de assassinato de moçambicano,2,0,0,0,0,0
mozambique_3_00757,Por que é que não chove na Guiné-Bissau como antigamente?,0,0,0,0,0,0
mozambique_3_00758,México: Machismo e homofobia nos partidos políticos,0,2,0,0,0,0
mozambique_3_00759,UEFA avisa que poderá suspender Rússia e Inglaterra do Euro 2016,0,0,0,0,0,0
mozambique_3_00760,Moçambique discorda de imposições da UE para venda de pescado,0,0,0,0,0,0
mozambique_3_00761,Alto comissário da ONU para os Direitos Humanos quer justiça em Moçambique,0,0,0,0,0,0
mozambique_3_00762,Mundial 2014: Nos muros do Brasil o descontentamento do Mundial,0,0,0,0,2,0
mozambique_3_00763,Maputo com falta de gás de cozinha,0,0,0,0,2,0
mozambique_3_00764,Moçambique: Autoridades violam os direitos dos reclusos,0,3,0,0,0,0
mozambique_3_00765,COVID-19: Moçambique regista mais uma morte e Cabo Verde tem novos casos,0,0,0,0,2,0
mozambique_3_00766,Feiticeiro do Gana diz que é responsável por lesão de Ronaldo,0,0,0,0,0,0
mozambique_3_00767,Moçambique: Governadora sugere que os mais desfavorecidos comam patas de galinha na ceia de Natal,0,0,0,0,0,0
mozambique_3_00768,Pessoas brancas deixam de dublar personagens negros de Os Simpsons,0,0,0,0,0,2
mozambique_3_00769,Chile manda Espanha para casa com uma derrota deslumbrante,0,0,0,0,0,0
mozambique_3_00770,Um ex-guerrilheiro agora está no comando de El Salvador. Será que ele consegue parar a matança?,0,0,0,0,0,0
mozambique_3_00771,"Dinheiro destinado às calamidades pode ser desviado, alerta o CIP",0,0,0,0,0,0
mozambique_3_00772,Elo perdido na árvore genealógica dos pterossauros foi descoberto,0,0,0,0,0,2
mozambique_3_00773,Moçambique e Portugal estudam cooperação energética,0,0,0,2,0,0
mozambique_3_00774,São Paulo tem mais de mil favelas enfrentando dificuldades com pandemia,0,0,0,0,2,0
mozambique_3_00775,MDM pede suspensão de programa eleitoral da TVM,0,0,0,0,0,0
mozambique_3_00776,Ronda Rousey nocauteia Bethe Correia em 34 segundos,0,0,0,0,0,2
mozambique_3_00777,Patrões e Governo procuram saídas à crise económica em Moçambique,0,0,0,0,0,0
mozambique_3_00778,Presidente de associação médica grevista detido em Moçambique,0,0,0,0,0,0
mozambique_3_00779,"Moçambique: Albano Carige, novo edil da cidade da Beira, toma posse amanhã",0,0,0,2,0,0
mozambique_3_00780,Cabo Verde perde com o Gana,0,0,0,0,0,0
mozambique_3_00781,Brasil: Massa Crítica: Acidente ou Homicídio?,0,0,0,0,0,0
mozambique_3_00782,Embaixadora americana na ONU confiante numa solução para situação em Moçambique,0,0,0,0,0,0
mozambique_3_00783,Código penal moçambicano viola direitos humanos das mulheres e crianças,2,0,0,0,0,0
mozambique_3_00784,Combate ao SIDA em Moçambique exige adopção urgente de novas políticas,0,0,0,0,0,0
mozambique_3_00785,PM de Cabo Verde pede tratamento igual para África frente ao terrrorismo,0,0,0,0,0,0
mozambique_3_00786,Joanesburgo: Jornalista Simião Pongoane forçado a oferecer “um refresco” a um polícia,0,2,0,0,0,0
mozambique_3_00787,Trending: Donald Trump e Barack Obama são os mais populares hoje,0,0,0,0,0,0
mozambique_3_00788,Mulheres moçambicanas querem maior protagonismo no diálogo de reconciliação,0,0,0,0,0,0
mozambique_3_00789,Mugabe reitera parceira com a África do Sul,0,0,0,0,0,0
mozambique_3_00790,Macedônia: Blogueiros Celebram a Vitória Sobre os Fascistas em 1945,0,0,0,2,0,0
mozambique_3_00791,Crescente insegurança na Guiné-Bissau preocupa ONU e CEDAO,0,0,2,0,0,0
mozambique_3_00792,Moçambique recebe novos membros do Corpo da Paz,0,0,0,0,0,0
mozambique_3_00793,Myanmar: Catástrofe sem Precedentes Provocada por Ciclone,0,0,0,0,3,0
mozambique_3_00794,Polícia ataca manifestantes e impede passeata contra a tarifa em São Paulo,2,0,0,0,0,0
mozambique_3_00795,Donald Trump intensifica campanha em semana de convenção democrata,0,0,0,0,0,0
mozambique_3_00796,Organizações pedem reconhecimento de conselheiros de saúde em Moçambique,0,0,0,0,0,0
mozambique_3_00797,Meio Ambiente: Conflito continua na República Democrática do Congo,0,0,2,0,0,0
mozambique_3_00798,Nini Satar chega a Moçambique esta semana,0,0,0,0,0,0
mozambique_3_00799,"Blinken participa da reunião do G-7 em meio a tensões crescentes com a Rússia, China e Irão",0,0,0,0,0,0
mozambique_3_00800,"Moçambique: ""Inclusão"" foi tema comum na recta final da campanha",0,0,0,0,0,0
mozambique_3_00801,Ferroviário de Maputo lutou mas caiu diante do Zamalek na estreia da BAL,0,0,0,0,1,0
mozambique_3_00802,"Morre Nadine Gordimer, Prémio Nobel de Literatura",0,0,0,0,2,0
mozambique_3_00803,Filipe Nyusi pede aos ministros defesa do interesse público,0,0,0,0,0,0
mozambique_3_00804,Moçambique perdeu 200 milhões de Meticais em corrupção,2,0,0,0,0,0
mozambique_3_00805,"Mulheres morrem de parto na Índia rural, onde faltam médicos nos hospitais",0,0,0,0,2,0
mozambique_3_00806,Junta Militar recusa negociar com a Renamo,0,0,2,0,0,0
mozambique_3_00807,BAL: Quem é o GNBC de Madagáscar,0,0,0,0,0,0
mozambique_3_00808,"Zeca Caliato lança ""Odisseia de um guerrilheiro""",0,0,0,0,0,0
mozambique_3_00809,África do Sul: Definições de “Vuvuzela”,0,0,0,0,0,0
mozambique_3_00810,"Ascensão de populistas ameaça os direitos humanos, denuncia a HRW",0,0,2,0,0,0
mozambique_3_00811,Joe Biden vai apresentar primeira parte do seu programa económico,0,0,0,0,0,0
mozambique_3_00812,COVID-19: Moçambique dá sinais para a retomada de cultos religiosos,0,0,0,2,0,0
mozambique_3_00813,Hungria: Proposta de Lei de Imprensa Ameaça a Liberdade de Expressão,0,0,2,0,0,0
mozambique_3_00814,Secretário-geral da Renamo transferido para clínica na África do Sul,0,0,0,0,2,0
mozambique_3_00815,UNITA diz não ter recebido resultados dos testes às ossadas de Jonas Savimbi,0,0,0,0,0,0
mozambique_3_00816,"Drogba, Toure e Mikel apontados para o Melhor Jogador Africano de 2013",0,0,0,2,0,0
mozambique_3_00817,"Na Nicarágua, as pessoas aparentemente morrem de “pneumonia”, não de Covid-19",0,0,0,0,3,0
mozambique_3_00818,Banco Mundial financia OGE de Moçambique,0,0,0,0,0,0
mozambique_3_00819,Festival de Bubaque marca a tradição em versão online,0,0,0,0,0,0
mozambique_3_00820,Líderes religiosos continuam à espera da reabertura dos templos em Moçambique,0,0,0,0,0,0
mozambique_3_00821,Cadetes de Angola e Cabo Verde na Academia Militar de Nampula,0,0,0,0,0,0
mozambique_3_00822,Biden pede ao Congresso legislação para um maior controlo das vendas de armas,0,0,0,0,0,0
mozambique_3_00823,A Comissão de Verdade da Gâmbia continua a enfrentar os abusos ocorridos no governo do antigo presidente,2,0,0,0,0,0
mozambique_3_00824,Federação dos Sindicatos da Educação e Cultura dá crédito à greve dos professores,0,0,0,0,0,0
mozambique_3_00825,32% das moçambicanas foram alvo de violência doméstica,0,0,0,0,2,0
mozambique_3_00826,Morreu o cantor cabo-verdiano Jorge Neto,0,0,0,0,2,0
mozambique_3_00827,Religiosos pedem análise profunda da insurgência de Cabo Delgado,0,0,0,0,0,0
mozambique_3_00828,Moçambique: A mais baixa expectativa de vida,0,0,0,0,2,0
mozambique_3_00829,Vítimas do ciclone Idai passam fome em Manica,0,0,0,0,2,0
mozambique_3_00830,Madeira moçambicana para o mercado da República Popular da China,3,0,0,0,0,0
mozambique_3_00831,Comandante da polícia de Moçambique debaixo de fogo,0,0,2,0,0,0
mozambique_3_00832,"Trending: Adeus lendas do rock e do reggae, Eddie Van Halen e Johnny Nash",0,0,0,0,0,0
mozambique_3_00833,Top Ten Americano: Banda Sonora de Black Panther é sucesso de tabelas,0,0,0,1,0,0
mozambique_3_00834,"Ameaça de guerra civil volta a Moçambique, a população refugia-se",0,0,2,0,0,0
mozambique_3_00835,Jovem é assassinada por motorista do Cabify no México,0,2,0,0,0,0
mozambique_3_00836,Moçambique: Nacaroa apoia os seus padres,0,0,0,0,0,0
mozambique_3_00837,"Moçambicano sonha com bom emprego, educação superior e moradia",0,0,0,0,0,0
mozambique_3_00838,Renamo insiste na nomeação de seus governadores,0,0,0,0,0,0
mozambique_3_00839,"“Délestron”, o supervilão dos apagões da Costa do Marfim",0,0,0,0,0,0
mozambique_3_00840,Eliminação do Brasil do Mundial termina em tumultos,0,0,0,0,2,0
mozambique_3_00841,SIDA diminuiu entre jovens moçambicanas,0,0,0,2,0,0
mozambique_3_00842,Explosões simultâneas contra igrejas e hotéis provocam terror no Sri Lanka,0,0,3,0,0,0
mozambique_3_00843,"O Governo de Moçambique “está a espiar os seus cidadãos”, avança jornal",0,0,3,0,0,0
mozambique_3_00844,"Trinidad e Tobago, Guiana: O plano “terrorista” do JFK",0,0,2,0,0,0
mozambique_3_00845,Menino de 10 anos é morto pela polícia em favela do Rio de Janeiro,0,3,0,0,0,0
mozambique_3_00846,Biblioteca digital de práticas tradicionais de cura é lançada nas Filipinas,0,0,0,2,0,0
mozambique_3_00847,Trending: Portland; Juventus; Man United,0,0,0,0,0,0
mozambique_3_00848,"Zé Du, presidente angolano que permaneceu no poder por 38 anos, falece na Espanha",0,0,0,0,3,0
mozambique_3_00849,Teatro moçambicano de luto: Morreu o escritor e dramaturgo Henning Mankell,0,0,0,0,2,0
mozambique_3_00850,Moçambique: Por quê nossos dirigentes nunca usam nossos hospitais?,2,0,0,0,0,0
mozambique_3_00851,"De Santiago para o Utah, nada pára Alisha Moreira",0,0,0,0,0,0
mozambique_3_00852,Vahanle enfrenta críticas na gestão de Nampula,0,0,0,0,0,0
mozambique_3_00853,África: Celebrando a humanidade através de fotos e vídeos,0,0,0,0,0,0
mozambique_3_00854,ONU alerta que conflito agrava-se em Moçambique e as ajudas são insuficientes,0,0,2,0,0,0
mozambique_3_00855,Parlamento moçambicano aprova lei do estatuto de líder da oposição,0,0,0,0,0,0
mozambique_3_00856,Maputo acolhe bienal de negócios África-Estados Unidos em 2019,0,0,0,0,0,0
mozambique_3_00857,África: A União Africana se tornou um grupo de piadistas?,0,0,0,0,2,0
mozambique_3_00858,Salários e subsídios de deputados em tempo de pandemia chocam angolanos e moçambicanos,2,0,0,0,0,0
mozambique_3_00859,"China e Hong Kong deveriam ser ‘um país, dois sistemas'; alguém lembre a China disso",0,0,0,0,0,0
mozambique_3_00860,FMI quer melhor gestão nas empresas do Estado em Moçambique,0,0,0,0,0,0
mozambique_3_00861,Cabo Delgado: Insurgentes atacam e ocupam a vila sede de Macomia,0,0,2,0,0,0
mozambique_3_00862,PRISM infecta a Rússia com receio de uma guerra cibernética,0,0,2,0,0,0
mozambique_3_00863,Moçambique evita falar de resgate pelo pesqueiro Vega 5,0,0,0,0,0,0
mozambique_3_00864,Primeira-dama de Cabo Verde recebe prémio internacional de liderança,0,0,0,2,0,0
mozambique_3_00865,África: Mais adolescentes infectados por HIV,0,0,0,0,3,0
mozambique_3_00866,A mascote da Copa tem um nome hilário com significados sutis,0,0,0,0,0,0
mozambique_3_00867,"Power List: Os 100 mais influentes da Lusofonia, by Bantumen!",0,0,0,0,0,0
mozambique_3_00868,Bilhetes do Mundial 2014 vendidos na Huíla,0,0,0,0,0,0
mozambique_3_00869,África do Sul: Mais uma trapalhada da ministra Manto,0,0,0,0,0,0
mozambique_3_00870,Agenda Africana: Iniciativa Jovens Líderes Africanos tem aplicações práticas?,0,0,0,0,0,0
mozambique_3_00871,Egipto: Sugestão de advogada para que se violem mulheres israelitas causa tumulto,0,2,0,0,0,0
mozambique_3_00872,Antigos trabalhadores da Avícola de Nampula sentem-se enganados pelo Governo,2,0,0,0,0,0
mozambique_3_00873,Escutas telefónicas passam a ser legais em Moçambique,0,0,3,0,0,0
mozambique_3_00874,Especialistas da OMS analisam combate ao ébola na Guiné-Bissau,0,0,0,0,0,0
mozambique_3_00875,Desnutrição afecta cerca de metade de crianças moçambicanas,0,0,0,0,2,0
mozambique_3_00876,Filipe Nyusi exonera Chefe de Estado-Maior General e director do SISE,0,0,0,0,0,0
mozambique_3_00877,Moçambique: Por Trás da Detenção do Rapper Azagaia,2,0,0,0,0,0
mozambique_3_00878,Governadora de Gaza denuncia movimentações de homens da Renamo,0,0,3,0,0,0
mozambique_3_00880,Mães Yanomami lutam pelo direito de enterrar filhos em meio à pandemia no Brasil,0,0,0,0,2,0
mozambique_3_00881,Coronavírus alastra-se em redor do mundo colocando alguns serviços hospitalares em crise,0,0,3,0,0,0
mozambique_3_00882,HIV/SIDA: Estados Unidos e Moçambique assinam acordo de financiamento,0,0,0,0,0,0
mozambique_3_00883,Brasil: Vitória contra a Espanha não acaba com descontentamento popular,0,0,0,0,0,0
mozambique_3_00884,Angola Fala Só - “É preciso pensar no plural” - Phathar Mak,0,0,0,0,0,0
mozambique_3_00885,Trending: Ataque às Torres Gémeas foi há 19 anos,0,0,0,0,0,0
mozambique_3_00886,"Angola aguarda oficialização de ""medidas"" de Israel",0,0,0,0,0,0
mozambique_3_00887,Como a COVID-19 intensificou hostilidade latente entre Brasil e China,0,0,2,0,0,0
mozambique_3_00888,As verdadeiras razões porque pessoas estão fugindo de Honduras,0,0,2,0,0,0
mozambique_3_00889,Província moçambicana de Cabo Delgado promove negócios em Joanesburgo,0,0,0,0,0,0
mozambique_3_00890,América Latina: “Onde vão parar os desaparecidos?”,0,0,0,0,2,0
mozambique_3_00891,Floresta maia no México é referência em gerenciamento de recursos naturais graças à aliança florestal,0,0,0,2,0,0
mozambique_3_00892,Moçambique necessita de radares para melhor resposta a desastres naturais,0,0,0,0,0,0
mozambique_3_00893,Manteiga de Amendoim ajuda a salvar pacientes seropositivos em Moçambique,0,0,0,0,0,3
mozambique_3_00894,Curandeiros moçambicanos nada podem fazer ao novo coronavirus,0,0,0,0,0,0
mozambique_3_00895,"Sahle-Work Zewde, nomeada primeira mulher Presidente da Etiópia",0,0,0,2,0,0
mozambique_3_00896,Falta de médicos dificulta controlo da cólera em Nampula,0,0,2,0,0,0
mozambique_3_00897,Japão: Tsunami atinge litoral e arrasta tudo,0,0,0,0,3,0
mozambique_3_00898,Português vai ser língua franca no CAN 2021,0,0,0,0,0,0
mozambique_3_00899,Hospital do Lubango adia cirurgias por falta de água,2,0,0,0,0,0
mozambique_3_00900,Angola: Jornalista Assassinado por Motivo Desconhecido,0,0,0,0,2,0
mozambique_3_00901,Mundial do Brasil beneficia turismo em Cabo Verde,0,0,0,2,0,0
mozambique_3_00902,Línguas tradicionais em queda livre em São Tomé e Príncipe,0,0,0,0,2,0
mozambique_3_00903,Ungulani Ba Ka Khosa: Precisamos de mais bibliotecas e da experiência do Brasil,0,0,0,0,0,0
mozambique_3_00904,Rapper angolano MCK impedido de sair de Angola,2,0,0,0,0,0
mozambique_3_00905,Países africanos divergem sobre saída do TPI,0,0,0,0,0,0
mozambique_3_00906,Morreu Eusébio,0,0,0,0,2,0
mozambique_3_00907,"Palestina: Boicotando Israel, excluindo Handala e mais",0,0,0,0,0,0
mozambique_3_00908,Barack Obama : Má governação conduziu ao desastre económico no Zimbabué,0,0,0,0,2,0
mozambique_3_00909,Apresentando o “novo herói” do Brasil: o Japonês da Federal,0,0,0,0,0,0
mozambique_3_00910,Moçambique: “Quem vai querer dar a luz aqui?”,3,0,0,0,0,0
mozambique_3_00911,Analistas angolanos fazem balanço do sector da cultura e apelam à sua despartidarização,0,0,0,0,0,0
mozambique_3_00912,Efeito dominó Meghan Markle - Piers Morgan abandona Good Morning Britain,0,0,0,0,0,0
mozambique_3_00913,Esposa de sul-africano acusado de terrorismo em Moçambique diz que o marido é inocente,0,0,0,0,0,0
mozambique_3_00914,A instabilidade política agrava a crise alimentar em Burundi,0,0,0,0,3,0
mozambique_3_00915,As fronteiras do Euro2012,0,0,0,0,0,0
mozambique_3_00916,Erdogan pode ter pressionado pelo encerramento de escola turca em Luanda,0,0,0,0,0,2
mozambique_3_00917,Mostra em S. Paulo sobre conhecimento científico português e relação com Brasil e África,0,0,0,0,0,0
mozambique_3_00918,ONG resgata mais de 100 raparigas de casamentos prematuros em Manica,0,0,0,3,0,0
mozambique_3_00919,Liberdade de expressão em debate em Maputo,0,0,0,0,0,0
mozambique_3_00920,50 anos de ditadura no Brasil: Os informes oficiais do torturador francês Paul Aussaresses,2,0,0,0,0,0
mozambique_3_00921,Mudança Climática: Aumentando a Propagação de Doenças?,0,0,0,0,0,2
mozambique_3_00922,Joe Biden é pré-candidato presidencial,0,0,0,0,0,0
mozambique_3_00923,Meio ambiente: Arborizando Nairobi e uma possível apropriação indevida de terras no Monte Quênia,0,0,0,0,0,0
mozambique_3_00924,"Brasil: vítima de racismo em escola, menina é obrigada a pedir desculpas aos agressores",0,2,0,0,0,0
mozambique_3_00925,"Celebridades da internet, estudantes de origem somali arrecadam mais de 80 mil dólares para combater fome na África",0,0,0,2,0,0
mozambique_3_00926,Trending: 50 Cent abandona Biden para votar em Trump,0,0,0,0,0,0
mozambique_3_00927,Nações Unidas fazem alerta sobre evolução do HIV/SIDA em Angola,0,0,2,0,0,0
mozambique_3_00928,"África: Mulheres com SIDA esterilizadas, discriminadas e estigmatizadas",0,0,0,0,3,0
mozambique_3_00929,OMS promete ajudar Moçambique a mobilizar 40 milhões de dólares,0,0,0,2,0,0
mozambique_3_00930,Estudo alerta sobre os riscos da prevalência de gravidezes na adolescência em Moçambique,0,0,0,0,2,0
mozambique_3_00931,Níger: 12 mortos e 27.000 desalojados por causa das cheias,0,0,0,0,2,0
mozambique_3_00932,PMA precisa de mais de 600 milhões de dólares para aliviar a fome na África Austral,0,0,0,0,0,0
mozambique_3_00933,Sociedade civil denuncia prisão de 18 delegados políticos em Moçambique,0,0,0,0,2,0
mozambique_3_00934,"Osvaldo Kaholo lança ""K 654, a realidade na selva humana”",0,0,0,0,0,0
mozambique_3_00935,"Moçambique: Líderes da oposição ""carregam os partidos às costas"" - Egídio Raposo",0,0,0,0,0,0
mozambique_3_00936,Uma garota gritou “macaco” durante uma partida de futebol. E o Brasil foi lançado outra vez ao debate online do racismo.,0,3,0,0,0,0
mozambique_3_00937,"Cabo Verde espera bons resultados dos ""Tubarões Azuis""",0,0,0,0,0,0
mozambique_3_00938,Timor Leste: Celebrando a Solidariedade Global pela Liberdade,0,0,0,0,0,0
mozambique_3_00939,Jovens moçambicanos fazem a diferença na vida das crianças orfãs da Beira,0,0,0,2,0,0
mozambique_3_00940,Refugiados burundineses enfrentam difícil dilema: ficar em campos superlotados ou retornar para incerteza,0,0,0,0,2,0
mozambique_3_00941,Uíge: Tragédia no estádio deveu-se a negligência de diversas entidades,3,0,0,0,0,0
mozambique_3_00942,Mais um ataque no norte de Moçambique - três mortos e vários bem queimados,0,0,3,0,0,0
mozambique_3_00943,Uruguai: Lembrando a Copa de 30,0,0,0,0,0,0
mozambique_3_00944,Lendo o planeta no Blog Action Day 2009,0,0,0,0,0,0
mozambique_3_00945,Moçambique atenta a mudanças climáticas,0,0,0,1,0,0
mozambique_3_00946,Vladimir Putin aceita grupo de contacto proposto por Angela Merkel,0,0,0,0,0,0
mozambique_3_00947,Os 35 Melhores Futebolistas Moçambicanos,0,0,0,0,0,0
mozambique_3_00948,Quando um político francês e uma miss congolesa são criticados na internet por declarações sobre a colonização,2,0,0,0,0,0
mozambique_3_00949,Renamo exige que a polícia se pronuncie sobre alegado rapto de antigo deputado,0,0,0,0,0,0
mozambique_3_00950,Governo de Moçambique quer pagar metade da dívida,0,0,0,0,0,0
mozambique_3_00951,Inundações provocam cinco mortes e desalojam mais de 1800 pessoas em Tete,0,0,0,0,2,0
mozambique_3_00952,Netizen Report: turcos protestam contra lei da censura e retiram popularidade ao Twitter do presidente,2,0,0,0,0,0
mozambique_3_00953,HIV/SIDA: Pacientes em Moçambique vêem esperança de vida longa no tratamento,0,0,0,2,0,0
mozambique_3_00954,Cabora Bassa sem medo da concorrência,0,0,0,0,0,0
mozambique_3_00955,"A FIFA é uma entidade formada por ""filhos da p....""",2,0,0,0,0,0
mozambique_3_00956,Palestina: Raiva frente aos Papéis Palestinos,2,0,0,0,0,0
mozambique_3_00957,Top Ten Americano: Música latina aquece verão,0,0,0,0,0,0
mozambique_3_00958,Morreu Bra Hugh Masekela,0,0,0,0,2,0
mozambique_3_00959,Moçambique terá lei para a recuperação de ativos resultantes da corrupção,0,0,0,2,0,0
mozambique_3_00960,Brasil: Sobre a condenação do Vaticano no caso de aborto da menina estuprada,0,2,0,0,0,0
mozambique_3_00961,Moçambique: riqueza gera dilema,0,0,0,0,0,0
mozambique_3_00962,Moçambique: 50% de crianças com menos de 5 anos malnutridas,0,0,0,0,2,0
mozambique_3_00963,Israel em dia de eleições apertadas,0,0,0,0,0,0
mozambique_3_00964,Renamo e MDM querem debater lei sobre corrupção,0,0,0,0,0,0
mozambique_3_00965,Governo moçambicano quer acabar com crianças de rua,0,0,0,2,0,0
mozambique_3_00966,OMS refuta acusações do Presidente americano sobre financiamento da agência,0,0,0,0,0,0
mozambique_3_00967,"Audição parlamentar do antigo ministro das Finanças de Moçambique pode esclarecer ""dívidas ocultas""",0,0,0,0,0,0
mozambique_3_00968,A fracassada integração regional da Cúpula das Américas,0,0,0,0,0,0
mozambique_3_00969,"“A melhor forma de render homenagem ao Kueno é dar continuidade à sua obra”, Dom Caetano",0,0,0,0,0,0
mozambique_3_00970,Desabamento de terra mata oito garimpeiros em Manica,0,0,0,0,3,0
