text_id,text,Anger,Sadness,Surprise,Disgust,Fear,Joy
yoruba_1_01255,Fake news: ìmọ̀ràn fáwọn ọmọ Nàìríjíà ṣaájú pínpín ìròyìn- Aṣòfin àgbà,0,0,0,0,0,0
yoruba_1_01256,"Lagos Rape: Bàbá fojú ba iléẹjọ́ lórí ẹ̀sùn pé ó fún ọmọbínrín rẹ̀ lóyún, ó tún ṣẹ́yún fún un!",0,3,0,0,0,0
yoruba_1_01257,Young widows' experience: Àwọn ọ̀dọ́ opó l'obìnrin sọ ìrírí wọn l'awùjọ àti irú ìṣẹ̀lẹ̀ tó ti gbomijé lójú wọn lẹ́yìn ikú ọkọ wọn,0,2,0,0,0,0
yoruba_1_01258,"Wọ́n lù mí, kódà wọ́n ya aṣọ mọ́ mi lọ́rùn ní Alaba- Lawal Waheed",0,2,0,0,0,0
yoruba_1_01259,Igisekele: Àwọn àgbà ọ̀jẹ̀ akọrin Fuji ń ṣèdárò Amoo Igisekele tó jáde láyé,0,2,0,0,0,0
yoruba_1_01260,Yobe Lawan: Wọ́n ti ní kí Baalẹ̀ Yobe lọ rọọ́kún nílé torí ẹ̀sùn pé o fipá bá ọmọdé sùn,0,0,0,0,0,0
yoruba_1_01261,"Gorillas in Nigeria: Orí àwọn Ìnàkí náà kéré, ọwọ́ wọn gùn, tí irun wọn sì funfun",0,0,0,0,0,0
yoruba_1_01262,Yemi Osinbajo: Èrò ọmọ Nàíjíríà ṣọ̀tọ̀ọ̀tọ̀ lórí ìkéde Osinbajo láti dupò ààrẹ Nàìjíríà,0,0,0,0,0,0
yoruba_1_01263,Happy new year 2022: Ohun tí CAN fi ṣíde ọdún 2022 fún gbogbo ọmọ Nàìjíríà nìyí,0,0,0,0,0,0
yoruba_1_01264,Àwọn Krìstẹ́ní Yoruba Nation kọ̀wé sí CAN láti pínyà!,0,0,0,0,0,0
yoruba_1_01265,Ọ﻿lọ́run ní kò sí iṣẹ́ tí màá ṣe tí yòó là mí àfi ajíhìnrere - Ojo Ade,0,0,0,0,0,0
yoruba_1_01266,"Police Parade Kidnap syndicates:Wo bí ọwọ́ ọlọ́pàá ṣé tẹ́ àwọn ìkọ ajínigbé tó jí akẹ́kọ̀ọ́ fásítì, ìyàwó tuntun gbé",0,0,1,0,0,0
yoruba_1_01267,À﻿làyé rèé lórí ohun tó ń fa awuyewuye láàrin Tinubu àti Obi,0,0,0,0,0,0
yoruba_1_01268,"Ìgbẹ́jọ́ ikú olórin ẹ̀mí Osinachi Nwachukwu tẹ̀síwájú lónìí, wo ohun tó ti ṣẹ́lẹ̀",0,0,0,0,0,0
yoruba_1_01269,N﻿DLEA rí agbésùnmọ̀mí mẹ́jọ mú nínú ìgbó Akure lásìkò tí wọn ń wá àwọn tó ń gbé òògùn olóró,0,0,0,0,0,1
yoruba_1_01270,Baba Ijesha: Ilẹẹjọ́ fagilé ẹ̀bẹ̀ Baba Ijesha tó ní pẹ̀lú ipá ni òun fi kọ ọ̀rọ̀ sílẹ̀ ní àgọ́ ọlọ́pàá,0,0,0,0,0,0
yoruba_1_01271,"Sunday Igboho: Àpapọ̀ gómínà ilé Yoruba fòfin de kí ọlọ́pàá, sójà, DSS dédé wọ ìpínlẹ̀ wọn",0,0,0,0,0,0
yoruba_1_01272,"ASUU Strike, learn handi work: Wo àwọn iṣẹ́ méje tí o lè kọ́ láàrín oṣù mẹ́ta ti ASUU da iṣẹ́ sílẹ̀",0,0,0,0,0,0
yoruba_1_01273,Darandaran kan rí ẹ̀wọ̀n he fún ẹ̀sùn jíjí màálù 61 nìpínlẹ̀ Oyo,0,0,0,0,0,0
yoruba_1_01274,Benue Protest: Àwọn olọ́kadà ti gba àwọn ìyàwó wa tán nítorí a kò lówó lọ́wọ́- Àwọn òṣìṣẹ́fẹ̀yìntì ni Benue,0,1,0,0,0,0
yoruba_1_01275,Àwọn ènìyàn kò ní máa san owó iná mọ̀nàmọ́ná tí wọn kò lò tí mo bá di ààrẹ Nàìjíríà – Tinubu,0,0,0,0,0,0
yoruba_1_01276,Ṣé òótọ ni pé àwọn ọ̀dọ́ ń torí $40k gé ọmọ ìka ẹsẹ̀ wọn tà? BBC gbé èsì ìwádìí jáde,0,0,2,0,0,0
yoruba_1_01277,Ogun road accidents: Ìjàmbá ọkọ̀ ṣe gbẹ̀mí èèyàn 265 ní ìpínlẹ̀ Ogun,0,3,0,0,0,0
yoruba_1_01278,"Xenophobia: Àwọn ọmọ South Africa ní àwọn kò rí ìṣẹ́ ṣe, kí àjèjì máa lọ",2,0,0,0,0,0
yoruba_1_01279,Wòlíì Kasali sọ̀rọ̀ nípa awuyewuye pé ó lé ìyàwó rẹ̀ jáde nílé,0,0,0,0,0,0
yoruba_1_01280,Áńkọ́fù ológun kéré fún ọwọ́ mi àmọ́ wọ́n fi okùn dì mí kúrò nílé lọ sí bárékè Odogbo,0,1,0,0,0,0
yoruba_1_01281,Student commits suicide: Ṣé lóòtọ́ọ́ ni akẹ́kọ̀ọ́ fásítì Akungba gbẹ̀mí ara rẹ̀?,0,1,2,0,0,0
yoruba_1_01282,"""""""Àlàyé rèé lórí ìpàdé tí wọn ló wáyé láàrin Tinubu àti Wike""""""",0,0,0,0,0,0
yoruba_1_01283,Èèyàn mẹ́rin farapa yánayàna níbi òde orin Asake nílùú London.,0,2,0,0,0,0
yoruba_1_01284,Dare Adeboye: Ẹbí Adeboye ní àwọn kò ní pe Ọlọ́run ní ẹjọ́ lórí ìkú Dare Adeboye,0,0,0,0,0,0
yoruba_1_01285,Wọ́n ti búrawọlé fún obìnrin méje tí wọ́n dìbò yàn gẹ́gẹ́ bíi gómìnà ní Kenya,0,0,0,0,0,0
yoruba_1_01286,Ogun Auto Crash Robbers: Ọwọ́ tẹ adigunjalè mẹta nínú ìjàmbá ọkọ̀ ní Ìpínlẹ̀ Ogun,0,0,0,0,0,1
yoruba_1_01287,Dino Melaye vs Iyabo Ojo: Sẹ́nétọ̀ ní lórí irọ́ ní ọ̀rọ̀ ìfẹ́ tí wọn ló wà láàrin òun àtàwọn òṣèré tíátà,0,0,0,0,0,0
yoruba_1_01288,Manu Dibango: Covid-19 ti pa akọni afúnfèrè Sax ilẹ̀ Africa,0,2,0,0,0,0
yoruba_1_01289,Kí ló fa awuyewuye láàrín Adeleke àti Oyetola lórí ìṣákọ́lẹ̀ ìwakùsà l’Osun?,0,0,0,0,0,0
yoruba_1_01290,"Akungba Akoko Accident: Ọkọ̀ ńlá míì tún ti ṣekú pa àkẹ́kọ̀ọ́ Fásitì Adekunle Ajasin ni Ondo, ohun tí a mọ̀ nípa rẹ̀ rèé",0,3,0,0,0,0
yoruba_1_01291,"Alapinni Oosa ṣàdúrà fún gbogbo ọmọ kúoótù, oò jíire bí?",0,0,0,0,0,0
yoruba_1_01292,Nana Agradaa: Ìyá aláwo sogún-dogójì tó di oníwàásù ọ̀sàn gangan,0,0,0,0,0,0
yoruba_1_01293,Shepherd Bushiri church pastor shot dead: Bí wọ́n ṣe yìnbọn pa Pasitọ kan lórí òkè,0,2,0,0,0,0
yoruba_1_01294,Retired head teacher found in Lagos: Ìyá tíṣà tó sọnù ní Ajegunle di rírí padà lẹ́yìn ọjọ́ mẹ́wàá,0,0,0,0,0,2
yoruba_1_01295,Dele Momodu: Mo ni gbogbo àmúyẹ láti tukọ̀ orílẹ̀-èdè Nàìjíríà ní 2023,0,0,0,0,0,0
yoruba_1_01296,"Amarachi Nwachukwu: Ibi padà di ire fún olómi ‘Pure Water’ tó dákú, ó bá àánú ńlá pàdé",0,0,0,0,0,0
yoruba_1_01297,"Bobrisky: Ìnira iṣẹ́ abẹ ìdí kìí ṣe kèrémí, ẹyin ti Elédùà fún ni ìkébè, ooré ńla ni",0,1,0,0,0,0
yoruba_1_01298,Child Labour: Òbí mi kú nígbà ti mo wà lọ́mọ́ ọdún kan',0,0,0,0,0,0
yoruba_1_01299,'Gbogbo àwọn afurasí tó lọ́wọ́ nínú ikú Sofiat ló ṣì wà ní àhámọ́',0,0,0,0,0,0
yoruba_1_01300,"AFCON 2021: Senegal tẹ Egypt mọ́lẹ̀ gba ife ẹ̀yẹ, wo ohun tó fàá tí Salah àtàwọn akẹgbẹ́ rẹ̀ ṣe já kulẹ̀ ní àṣeká gbá ìdíje",0,0,0,0,0,0
yoruba_1_01301,"Ẹ﻿̀yin afurasí ọmọ Yahoo tẹ ṣèwọ́de, a kò ní dẹ́kun àti mú u yín - EFCC",2,0,0,0,0,0
yoruba_1_01302,"Malaysia Church: Ilé Ẹjọ́ fìdájọ́ lélẹ̀, Krìstẹ́nì lẹ́tọ̀ọ́ gẹ́gẹ́ bí àwọn Mùsùlùmí láti pe Ọlọ́run ní Allah",0,0,0,0,0,0
yoruba_1_01303,"Iléeṣẹ́ ọmọ ogun kéde orúkọ agbésùnmọ̀mí 19, àti ẹ̀bùn owó ₦‎5m fún ẹni tó bá lè ṣamọ̀nà bí ọwọ́ yóò ṣe tẹ̀ wọ́n",0,0,0,0,0,0
yoruba_1_01304,Ilé ẹjọ́ gba béèlì akẹ́kọ̀ọ́ Dowen College márùn ún tó ń jẹ́jọ́ lórí ikú Sylvester Oromoni,0,0,0,0,0,0
yoruba_1_01305,Ará adúgbò rí egungun Onílé lẹ́yìn ọdún mérin tó ti kú,0,0,0,0,0,0
yoruba_1_01306,Oluwo: Èmi ni adarí àti aláṣẹ lórí gbogbo òrìṣà ilẹ̀ Yoruba àti káàkiri àgbàyé,0,0,0,0,0,0
yoruba_1_01307,Ìjọba Ọyọ: Igba náírà péré làwọn ọlọ́kadà yóò máa san lójúmọ́ fáwọn adarí ibùdókọ̀ tuntun,0,0,0,0,0,0
yoruba_1_01308,Oba Adedokun Abolarin ti Oke Ila: Ó ya ọ̀pọ̀ tó súnmọ́ mi lẹ́nu bí mo ṣe ń kọ́ àwọn akẹ́kọ̀ọ́ pẹ̀lú ipò Ọba,0,0,2,0,0,0
yoruba_1_01309,"Fulani attack, Ajowa Ondo: Àwọn Bororo yìí ti kọ́kọ́ ń dàná gba owó ní Ajọwa tẹ́lẹ̀, ọmọ mi 5 di aláìníbaba- Idowu ìyàwó Fulani",0,2,0,0,0,0
yoruba_1_01310,New Year Prophesy: Àwọn olóṣèlú Nàìjíríà naa máa n ṣàbèwò si awọn wòólì wón ko le fofin de àsọtẹ́lẹ̀ ọdun tuntun,0,0,0,0,0,0
yoruba_1_01311,Odeda Oko Kidnap: Ìyá ọmọ tó sọnù ní ajínigbé ni òun kò gbọdọ̀ sọ iyé owó ìtúsílẹ̀ tí wọn gbà,0,0,0,0,0,0
yoruba_1_01312,Nollywood Yoruba epic movies: Wo àwọn sinimá mẹ́wàá tó gbé sinimá Yorùbá sáyé lọ́pọ́ ọdún sẹ́yìn,0,0,0,0,0,0
yoruba_1_01313,Yoruba Language: BBC Yoruba ń gbìyànjú kí èdè má parun,0,0,0,0,0,0
yoruba_1_01314,Shiite: Kò ní sí ìwọ́de mọ́ yíká Nàíjíríà láti bu ọ̀wọ̀ fáwọ̀n èèyàn tó dá sí wa,0,0,0,0,0,0
yoruba_1_01315,Ẹgbẹ́ òṣèlú tó bá yan olùdíje ààrẹ àti igbákejì rẹ̀ nínú ẹ̀sìn kan ṣoṣo yóò kùnà - CAN,1,0,0,0,0,0
yoruba_1_01316,Baba Ijesha: Iyabo Ojo ní ìṣẹ̀lẹ̀ yìí ti tú àṣírí báwọn oníwàkòtọ́ ṣe pọ̀ sí ní Nàìjíríà,0,0,0,0,0,0
yoruba_1_01317,Adejare Adeboye: Àwọn kan ní ṣé ọ̀nà láti gba owó oṣù àkọ́kọ́ lọ́wọ́ ọmọ ìjọ kọ́ ní ìkéde ààwẹ̀ ọlọ́jọ́ 63,0,0,0,0,0,0
yoruba_1_01318,EFCC Ibadan Conviction: Ọmọ yahoo-yahoo mẹ́ta rí ẹ̀wọ̀n he lórí ẹ̀sùn jìbìtì ayélujára,0,0,0,0,0,0
yoruba_1_01319,Ayede Ogbese Kidnap: Wọ́n ti ri ẹni mẹ́wàá tó di àwátì nínú oko tí wọ́n ti ń ṣiṣẹ́ ní Ondo,0,0,0,0,0,2
yoruba_1_01320,Northern Youths in Lagos: Iléeṣẹ́ ọlọ́pàá pàṣẹ fún ikọ̀ fijilańté láti wá àwọn ọ̀dọ́ àríwá tó dìhámọ́ra jáde,0,0,0,0,0,0
yoruba_1_01321,"Civil war Tweet: Àwọn ọmọ Nàìjíríà ké sí Twitter pé kó gbé ìdájọ́ Trump lé Ààrẹ Buhari, ṣùgbọ́n Twitter ní kò jọọ́",0,0,0,0,0,0
yoruba_1_01322,"Ibadan shoprite killing: Ọmọ tí mo tọ́ tí mo mọ̀ f'ọ́dún 21, bí wọ́n ṣe wá bá igbó lápò rẹ kò yé mi - Iya Akintunde",0,2,0,0,0,0
yoruba_1_01323,Ẹbí fi mí ṣe ẹlẹ́yà torí mo yan iṣẹ́ télọ̀ láàyò sí ẹ̀kọ́ ìwé,0,2,0,0,0,0
yoruba_1_01324,LASTMA in Lagos: Awakọ̀ ṣekúpa òṣìṣẹ́ LASTMA,0,1,0,0,0,0
yoruba_1_01325,"Wo àwọn asọ ìgbèyàwó àràmọ́ndà, kóo fojú lóúnjẹ òpin ọ̀sẹ̀",0,0,0,0,0,0
yoruba_1_01326,Obasanjo ń jowú àṣeyọrí Buhari lọ ṣe ń kọ ìkọkúkọ nípa rẹ̀ - Iléeṣẹ́ ààrẹ,2,0,0,0,0,0
yoruba_1_01327,SERAP sues Buhari: Àjọ SERAP gbé Ààrẹ Buhari lọ sílé ẹjọ́ nítorì kò wádìí N3B tó pòórá níléèṣẹ̀ ètò ẹ̀náwó,0,0,0,0,0,0
yoruba_1_01328,"Olota Of Ota: N kò fara mọ́ ìyapa Nàíjíríà, ìṣèjọba ẹlẹ́kùnjẹkùn ní ọ̀nà àbáyọ",0,0,0,0,0,0
yoruba_1_01329,"Nkechi Blessing, Mr Latin, Damola Olatunji: Ẹ̀ṣẹ̀ Nkechi àti ìjìyà tí a fún un ló fi ń yí ọ̀rọ̀ mọ́ ara wọn",0,0,0,0,0,0
yoruba_1_01330,Opebi aircraft crash: Ìgbìmọ̀ olùwádìí ni epo ló tán nínú bàálù tó já l'Eko,0,0,2,0,0,0
yoruba_1_01331,"Covid-19 vaccines: Gómìnà Gboyega Oyetọla, aya rẹ̀ Kafayat gba abẹ́rẹ́ àjẹsára COVID-19 ní ìpínlẹ̀ Ọṣun",0,0,0,0,0,0
yoruba_1_01332,2023 presidency: Ààrẹ Buhari ní òun kò leè dá sí ètò yíyan ààrẹ tuntun lọ́dún 2023,0,0,0,0,0,0
yoruba_1_01333,"Police vs Olokada: Kí ló fa rúgúdù láárín ọlọ́pàá àtàwọn ọlọ́kadà ní Obalende, l'Eko?",0,0,0,0,0,0
yoruba_1_01334,"'Ikú ọmọ kò tíì kúrò lára mi tán, bí wọ́n ṣe tún pa ọkọ mi sínú ilé yìí kan náà lójú mi kòrókòró rèé'",0,3,0,0,0,0
yoruba_1_01335,Mi ò rò wí pé mà á tẹ̀síwájú láti máa gbá bọ́ọ̀lù fún Brazil - Neymar,0,0,0,0,0,0
yoruba_1_01336,"Ìtàn Mánigbàgbé: Samuel Taiwo Oredein, àgbà òṣèlú tó fi ẹ̀wọ̀n jura lárúgbó ara",0,0,0,0,0,0
yoruba_1_01337,Ondo Election 2020: Mo ṣèlérí N500 lóṣooṣù fún gbogbo ọmọ tuntun - Adeleye AAC,0,0,0,0,0,0
yoruba_1_01338,Air polution: WHO ní mílíọ́nù méje èèyàn ni ìdọ̀tì inú afẹ́fẹ́ ń pa lọ́dọodún,0,0,0,0,0,0
yoruba_1_01339,Bethel Baptist kidnap: Àwọn ajínigbé tú 28 nínú akẹ́kọ̀ọ́ 121 Bethel Baptist tí wọ́n jígbé sílẹ̀,0,0,0,0,0,1
yoruba_1_01340,"Tribute to Prince Phillip: Ààrẹ Buhari dárò Àrẹ̀mọ Phillip, ọkọ Ọbabinrin Elizabeth tó jáde láyé",0,2,0,0,0,0
yoruba_1_01341,Boko Haram Sponsors: Ẹbí àwọn ọmọ Nàìjíríà mẹ́fa tó rí ẹ̀wọ̀n he ní UAE nítorí Boko Haram sọ pé àkóba ni ọ̀rọ̀ nàá,0,1,0,0,0,0
yoruba_1_01342,Uttar Pradesh: Èèyàn mẹ́tàlá jáde láyé léyìn tó wọ́n já sínú kànga níbi ayẹyẹ ìgbéyàwó,0,3,0,0,0,0
yoruba_1_01343,"Eniola Badmus wọ pátá lọ sí ààfin Oba Elegushi, kí ló burú níbẹ̀? Wo bí wọ́n ṣe ń wa itọ́ ọ̀rọ̀ lée lórí",0,0,0,2,0,0
yoruba_1_01344,Entertainers who died within five months: BBC Yorùbá ṣe àkójọpọ̀ àwọn amúlùúdùn mẹ́fà tó kú láàrin oṣù márùn-ún,0,2,0,0,0,0
yoruba_1_01345,"June 12 protest: Ọlọ́pàá yin tíá gaàsì lu àwọn olùwọ́de l'Eko, wọ́n ní ìjà àráàlù",0,2,0,0,0,0
yoruba_1_01346,"Òkú sùn bí jàǹdùkú ṣe kọlu ìpolongo Atiku, PDP àti APC tahùn síra wọn",1,1,0,0,0,0
yoruba_1_01347,Wo òògùn ikọ́ mẹ́rin tó ti gbẹ̀mí ọmọdé 66 l‘Áfíríkà - WHO,0,2,0,0,0,0
yoruba_1_01348,Marburg Virus: Ìlànilọ́yẹ̀ rèé láti dènà àrùn pọ̀jẹ̀pọ̀jẹ̀ tó gbòde ní àgbàyé,0,0,0,0,0,0
yoruba_1_01349,"Ondo Elections 2020: Ọgọ́rùn-ún ọjọ́ àkọ́kọ́ tí a máa lò lórí oyè l'Ondo, ẹ ó rí àrà - Ojon YPP",0,0,0,0,0,0
yoruba_1_01350,Lassa Fever: Wo iye ibùdó ìtójú ibà Lassa tó wà ní Nàìjíríà,0,0,0,0,0,0
yoruba_1_01351,Ibadan Accident: Tírélà agbépo ṣekúpa ọmọ ìyá méjì àtàwọn mẹ́ta míì,0,2,0,0,0,0
yoruba_1_01352,UK Covid Vaccine: Abẹ́rẹ́ àjẹsára Covid-19 yóò dé sí Nàìjíríà nínú oṣù kíní ọdún 2021,0,0,0,0,0,0
yoruba_1_01353,"Àjọ NRC gbẹ́sẹ̀lé ìrìnnà reluwé lójú òpó Eko, Abuja, Kano àti Ajaokuta",0,0,0,0,0,0
yoruba_1_01354,Ogun Flood: Wákàtí méjìdínlógún ni òjò fi rọ̀ èyí tó mú ẹ̀kún omi lọ́wọ́,0,0,0,0,0,0
yoruba_1_01355,Igangan Massacre; Orílẹ̀ède 174 káàkiri àgbáyé ní ìwọ́de Yoruba Nation yóò tí wáyé ní June 12,0,0,0,0,0,0
yoruba_1_01356,Revolution Now: NLC ní bí agbófinró ṣe mú Soworẹ àti àwọn yókù rẹ̀ sí àhámọ́ tẹ ẹ̀tọ́ ọmọnìyàn lójú,1,0,0,0,0,0
yoruba_1_01357,"Otuoke attack: Ààrẹ Buhari ní àbò wà fún ẹ̀mí ààrẹ́ àná, Goodluck Jonathan",0,0,0,0,0,0
yoruba_1_01358,"Nigerians doing good abroad: Yoruba ń mókè, wọ́n ń gbéṣẹ́ ńlá ṣe lókè òkun",0,0,0,0,0,2
yoruba_1_01359,Hadiza Bala Usman: Kí ló dé tí Buhari ní kí olùdarí NPA lọ rọọ́kun nílé?,0,0,1,0,0,0
yoruba_1_01360,Ilé ẹjọ́ rán igbákejì Ààrẹ Argentina lẹ́wọ̀n ọdún mẹ́fà lórí ẹ̀sùn àjẹbánu,0,0,0,0,0,0
yoruba_1_01361,Ìyanṣẹ́lódì ASUU kò gbọdọ̀ wáyé mọ́ ní Naijiria – Gbajabiamila,1,0,0,0,0,0
yoruba_1_01362,"Ayede Polytechnic, Oyo: Soun Ogbomọṣọ àti Sunday Dare gbóríyìn fún Buhari lórí 'Polytechnic' Ayede",0,0,0,0,0,2
yoruba_1_01363,"Unknown gunmen attack: Àwọn agbébọn kọlu àgọ́ ọlọ́pàá ní Anambra, wọ́n tún pa ẹ̀ṣọ́ aláàbò kan ní Enugu",0,2,0,0,0,0
yoruba_1_01364,Premier League: Liverpool fẹ́ gbafe yìí ṣá! Premier League yóò bẹ̀rẹ̀ padà lóṣù kẹfà,0,0,0,0,0,0
yoruba_1_01365,Godwin Emefiele: Mo bẹ́ orí fún gbogbo àgbẹ̀ àti olùfọkànsìn tó ń dáwó fọ́ọ̀mù Ààrẹ fún mi àmọ́ ẹ jẹ́ n lo óògùn ara mi,0,0,0,0,0,0
yoruba_1_01366,"Yoruba kings that died recently: Alaafin, àti ọba ilẹ̀ Yorùbá márùn-ún mìí tó wàjà láàrin oṣù márùn-ùn péré",0,2,0,0,0,0
yoruba_1_01367,Kidnapping in Ekiti: Àwọn ajínigbé kó sí gbaga ọlọ́pàá ní ìpínlẹ̀ Ekiti,0,0,0,0,0,0
yoruba_1_01368,"Mamman Daura kò rìn ìrìnàjò sí ìbi kánkan,ko ko ko lara le! - Bashir Ahmad",0,0,0,0,0,0
yoruba_1_01369,SARS: Ẹgbẹ́ agbábọ́ọ̀lù Remo Stars ní ikọ̀ SARS ló pa agbábọ́ọ́lú òun,0,1,0,0,0,0
yoruba_1_01370,Lekki Toll Gate: Wọ́n ti fi iṣẹ́ ikú ránṣẹ́ sí Mr macaroni torí ó tako ṣíṣí ẹnu bodè Lekki padà,0,0,0,0,1,0
yoruba_1_01371,Coronavirus Ghana: Ààrẹ Nana Akufo-Addo ti wọ́lé ìyàsọ́tọ̀ ọlọ́jọ́ mẹ́rìnlá,0,0,0,0,0,0
yoruba_1_01372,"Oludare Alaba, akẹ́kọ̀ọ́ LAUTECH ṣàlàyé ìdí tó fi dá ìwé ẹ̀rí rẹ̀ padà sí Fásitì tó ti ṣetán",0,0,0,0,0,0
yoruba_1_01373,"Nigeria SWAT team, EndSars, End SWAT: Àfiwé owó oṣù ọlọ́oàá Nàìjíríà pẹ̀lú akẹgbẹ́ wọn lókè òkun",0,0,0,0,0,0
yoruba_1_01374,Male infertility: Àwọn ìdí márùn-ún tó ṣe sọ̀ro fún ọkùnrin láti fún obìnrin lóyún láyé òde òní,0,0,0,0,0,0
yoruba_1_01375,Muhammadu Buhari 2021 Broadcast: Ààrẹ ní àwọn ọ̀dọ́ yóò gbádùn àtìlẹyìn òun lọ́dún tuntun,0,0,0,0,0,1
yoruba_1_01376,Army couple killed in Imo State: Ààrẹ Buhari kín Iléeṣẹ́ ológun Nàìjíríà lẹ́yìn nípa Sójà tọkọ-tiyawo tó kàgbákò ikú lọ́nà ibi ìgbéyàwó ara wọn,0,2,0,0,0,0
yoruba_1_01377,Ìwọ́de Iran ń gba ọ̀nà míì yọ báwọn akẹ́kọ̀ọ́ fásítí wọ́de lórí akẹẹgbẹ́ wọn tó wà ní àhámọ́,2,0,0,0,0,0
yoruba_1_01378,"""Bola Are Gospel Artiste: Ọlọ́run ni kí ń kìlọ̀ fún ẹni tó kọ orin """"kò wo bí mo ṣe ń hùwà""""""",0,0,0,0,0,0
yoruba_1_01379,"Ẹ̀hun ọ̀rọ̀ ni, kò sí ẹrí tó fíhàn pé ISWAP ló ṣé ikọlù sí ilé ìjósìn Owo -Fayemi",0,0,0,0,0,0
yoruba_1_01380,Yollywood. Olanrewaju James Omiyinka: Ajẹ́rìí Bàbá Ijesha sọ fún ilé ẹjọ́ pé òun ò gbà pé fọ́nrán tí wọ́n fi léde kìí ṣe èyí tí wọ́n ti tọwọ́ bọ̀.,0,0,0,0,0,0
yoruba_1_01381,Abuja rice pyramid fact check: Ẹ̀ka àṣewádìí BBC ti tú isu dé ìsàlẹ̀ kòkò ìrẹsì gogoro tí Ààrẹ Buhari ṣe ìfilọlẹ̀ rẹ̀,0,0,0,0,0,0
yoruba_1_01382,Ansoogun jagunjagun Iresa Adu Ogbomoso tó máa ń bínú gba ẹbọ- Oloye James Olawale,0,0,0,0,0,0
yoruba_1_01383,Money laundering: Inú ọ̀pọ̀ páálí oúnjẹ́ Nódù ní afurasí kan kó ọ̀pọ̀ ike ATM sí,0,0,2,0,0,0
yoruba_1_01384,"Man sets girlfriend ablaze: Saka dáná sun 'ààlè' rẹ̀ tọmọ-tọmọ n'Ibadan, òun nàá tún jóná kú",0,2,0,0,0,0
yoruba_1_01385,"Buhari ti gbìyànjú lórí ètò aàbò, ó ti gé ìyẹ́ apa ISWAP ṣùgbọ́n má a gbìyànjú síi- Bola Tinubu",0,0,0,0,0,0
yoruba_1_01386,"Tinubu ko fún ẹnikẹ́ni ní rìbá, ìtọrẹ àánú ló ṣe – APC",0,0,0,0,0,0
yoruba_1_01387,Ikoyi house collapse: Sanwo-Olu ṣèlérí ìrànwọ́ owó fún ètò ìsìnkú àwọn tó kú,0,2,0,0,0,0
yoruba_1_01388,Enìyàn mẹ́ta kú nínú ìjàmbá ọkọ̀ ní'lù Abuja,0,2,0,0,0,0
yoruba_1_01389,"Ìjàmbá ọkọ̀ mú ẹ̀mí èèyàn mẹ́fà lọ l’Ondo, mẹ́rin dèrò ilé ìwòsàn",0,3,0,0,0,0
yoruba_1_01390,Kíni ìdí tí ìjọba Nàìjíría kìí fí ṣé àmúṣẹ ìdájọ ikú fáwọn ọ̀daràn?,0,0,0,0,0,0
yoruba_1_01391,Rahama Sadau blasphemy: Ẹ̀kúnrẹ́rẹ́ ìròyìn rèé nípa bóyá wọ́n dájọ́ ikú fún òṣeré Kannywood,0,0,0,0,0,0
yoruba_1_01392,"DR Congo Meningitis: Àrùn yínrùnyínrùn bẹ́ sílẹ́ ní DR Congo, àjọ WHO ní ìgbàgbọ́ àwọn èèyàn pé 'àwọn àjẹ́' ló wà nídí rẹ̀ ń dènà ìtọ́jú",0,2,0,0,0,0
yoruba_1_01393,Kí ló pa dókítà àjọ FIFA tó kú níbí ìdíje Ghana vs Nigeria ní Abuja? Àjọ NFF sọ̀rọ̀,0,0,1,0,0,0
yoruba_1_01394,"Ogun missing police man: Ìyàwó ọlọ́pàá Ogun tó d'àwátì bímọ, ẹbí rẹ̀ fẹ́ gbé iléeṣẹ́ ọlọ́pàá lọ sílé ẹjọ́",2,1,0,0,0,0
yoruba_1_01395,Èèyàn mẹ́tàdínlógún farapa lẹ́yìn ìṣẹ̀lẹ̀ ilẹ̀ rírì ní Croatia,0,2,0,0,0,0
yoruba_1_01396,Mysterious palm tree with 42 heads: Ọ̀pẹ Umalẹ̀ tàbí olórí yéye tó ń ṣ'àmín s'ádurà àwọn èèyàn,0,0,0,0,0,0
yoruba_1_01397,End SARS protest: Àwọn olùwọ́de EndSARS bíi mẹ́sàn án ló ṣì wà ní àhámọ́ lẹ́yìn oṣù mẹ́jọ - Ajàfẹ́tọ́,0,1,0,0,0,0
yoruba_1_01398,MMA: Àwọn èrò ní ìwà àjẹbánu ní kò jẹ́ kí Nàíjíríà ní ohun èèlò tó yẹ ní pápákọ̀ òfurufú,0,2,0,0,0,0
yoruba_1_01399,Ammended Terrorism prevention Act: Ẹ̀wọ̀n gbére tàbíì dájọ́ ikú fún ajínigbé títí ẹ̀mí yóò fi bọ́ ni àbájadé òfin túntun lórí ìjínigbé,0,0,0,0,0,0
yoruba_1_01400,"Ìgbẹ́jọ́ akẹ́kọ̀ọ́ tí àwọn olùkọ lú ní Ekiti tí bẹ̀rẹ̀, agbẹjọ́rò ní àfi kí ìjọba sàn 15mílíọ̀nù owó gbà má bínú",1,0,0,0,0,0
yoruba_1_01401,Bishop Oyedepo: Ifedayo Olarinde tó ń jẹ́ Daddy Freeze tọrọ àforíjì pé o sọ ọ̀rọ̀ ẹ̀gbin sí David Oyedepo,0,0,0,0,0,0
