text_id,text,Anger,Sadness,Disgust,Surprise,Fear,Joy
zulu_2_00396,Zimisiwe izitshudeni ezathela unogada ngophethroli eDUT,0,2,2,0,0,0
zulu_2_00397,Akudluli kumsakazi woKhozi owaliwa yisoka,0,2,0,0,0,0
zulu_2_00398,Baxoshiwe abefundisi abalwe beficana enyangeni,0,0,2,1,0,0
zulu_2_00399,Umsindo indodakazi ka-AKA ibhonga emswaneni ngokukhothama kweSilo,1,0,0,0,0,0
zulu_2_00400,Kwehle umthwalo kumfelokazi obenabayeni 'ababili',0,0,0,3,0,0
zulu_2_00401,Usephenduke umzali owashiywa nengane encane unina wayo wabaleka,0,2,0,0,0,0
zulu_2_00402,UZuma ukhuze abahhewule abaholi baseKZN,0,0,0,0,0,0
zulu_2_00403,Usole umbango kuvalwa iculo lakhe oKhozini,0,0,0,2,0,0
zulu_2_00404,Kujutshwe abavelele ngendikimba yeVodacom July,0,0,0,0,0,0
zulu_2_00405,Linye inxeba eliqede ngempilo yomculi,0,2,0,0,0,0
zulu_2_00406,Uzoluleka abazohambela Intandokazi yeSolezwe usomabhizinisi,0,0,0,0,0,1
zulu_2_00407,Bafuna kuvalwe isiteshi ngenxa yeCorona,0,0,0,0,0,0
zulu_2_00408,UButhelezi uhaqwe yiCoronavirus,0,2,0,0,2,0
zulu_2_00409,Sizokufa lapho kufa khona uZuma noMagashule - ANC eThekwini,0,0,0,0,0,0
zulu_2_00410,UMantashe ucacise ngokucishwa kukagesi,0,0,0,0,0,0
zulu_2_00411,Kungqongqiswe umuzi obangwayo,3,0,0,0,0,0
zulu_2_00412,Bavelile abashaya babulala izingane,0,2,0,0,0,0
zulu_2_00413,UPitso uveze ukunengeka ngoToni Silva,1,0,0,0,0,0
zulu_2_00414,#Utatakho: Sihlasimulisa umzimba isiqephu sakamuva,0,0,2,0,0,0
zulu_2_00415,Ushayiswe yiloli wayizicucu umfana ona-2,0,3,0,0,0,0
zulu_2_00416,Kushone owesifazane kusha umuzi eVerulam,0,3,0,0,0,0
zulu_2_00417,Intukuthelo ngokunqamuka kukagesi,3,0,0,0,0,0
zulu_2_00418,Kubanjwe abahlengikazi bentshontshela  isiguli,0,1,3,0,0,0
zulu_2_00419,ICosatu izomasha ngolwabasebenzi,0,0,0,0,0,0
zulu_2_00420,IKhabhinethi yeseka ukuqhubeka kohlelo lokugoma,0,0,0,0,0,0
zulu_2_00421,Kunuke idolobha bechitha udoti,0,0,2,0,0,0
zulu_2_00422,Umfundi ka-matric ubulawe inyathi okuthiwa icanasa ngaphandle,0,3,0,0,0,0
zulu_2_00423,Kuqhume iqupha izikhulu ze-ANC zibanga owesifazane,2,0,2,0,0,0
zulu_2_00424,Iphoyisa elingumseshi ‘lizithanqaze’ ehhotela,0,2,0,0,0,0
zulu_2_00425,Zilale emnyango izitshudeni ezixoshwe omastende,0,3,0,0,0,0
zulu_2_00426,Sebebahlanu abashone kudutshulwa eSiphingo,0,3,0,0,0,0
zulu_2_00427,‘Abashumpulwe ubuntu abadlwenguli’ - Isilo samaBandla,2,0,0,0,0,0
zulu_2_00428,UMotshekga uchitha eyamanga,0,0,0,0,0,0
zulu_2_00429,Umisiwe unesi othuke isiguli kwi-video,0,0,0,0,0,0
zulu_2_00430,UMbalula ubona ubunzima okhethweni,0,0,0,0,1,0
zulu_2_00431,Ingcosana yamathikithi kwi-Extravaganza,0,0,0,0,0,0
zulu_2_00432,Kuvalwe uN3 indoda izama ukuzibulala,0,2,0,0,2,0
zulu_2_00433,Kushone 13 kwalimala 16 engozini,0,3,0,0,0,0
zulu_2_00434,Uzoqhubeka nokusebenza usomlomo oboshelwe i-generator,0,0,0,0,0,0
zulu_2_00435,Indodana kaZuma isilulindele ngabomvu olwecala likayise enkantolo,0,0,0,0,0,0
zulu_2_00436,Izibhamu zikamasipala emacaleni okubulala,0,0,0,3,0,0
zulu_2_00437,ICorona isaqhubeka nokubulala abantu okwezimpukane eNingizimu Afrika,0,2,0,0,2,0
zulu_2_00438,Umfana (13) ubopha umnyango,0,0,0,2,0,0
zulu_2_00439,Usebhekene necala lokudlwengula osolwa ngokubulala izingane zakhe (4),0,0,0,0,0,0
zulu_2_00440,Ungase unyuke futhi uphethroli ngoMeyi,0,0,0,2,0,0
zulu_2_00441,Kukhuzwa abakwaShembe ngezingoma zobumnandi emathempelini,0,0,0,0,0,0
zulu_2_00442,Badinwe bashisa umuzi nepulazi lomlimi eShowe,3,0,0,0,0,0
zulu_2_00443,Uvalo kumgilwa kudedelwa ithwasa elisolwa ngokudlwengula,0,0,1,0,0,0
zulu_2_00444,Ukhale ngabadlali abalimele kudliwa iqembu lakhe,0,1,0,0,0,0
zulu_2_00445,Udutshulwe wafa unesi esemotweni,0,3,0,0,0,0
zulu_2_00446,Umrepha uzame ukuzibulala ngenxa yokhwantalala,0,3,0,0,0,0
zulu_2_00447,Ihhovisi loMvikeli engcupheni,0,0,0,0,1,0
zulu_2_00448,Bafuna imali yabo abahola eyesibonelelo,2,0,0,0,0,0
zulu_2_00449,Lithole ibheyili iphoyisa elisolwa ngokugwazisa,0,0,2,0,0,0
zulu_2_00450,UMdluli noMthunzi bagwetshiwe,0,0,0,0,0,0
zulu_2_00451,‘Kuzohlolwa abawu-30 000 ngosuku ukulwa neCovid-19’,0,0,0,0,0,0
zulu_2_00452,Asabisa ngokuteleka amaphoyisa,2,0,0,0,0,0
zulu_2_00453,UDJ Sbu ukhumbule uPro ngohlelo,0,0,0,0,0,0
zulu_2_00454,Umsindo ngemoto ebihamba uMaimane,0,0,0,0,0,0
zulu_2_00455,UHunt ufe olwembiza kufa umdlali engozini,0,3,0,0,0,0
zulu_2_00456,#ANCManifesto: URamaphosa nesisombululo kwabantula imisebenzi,0,0,0,0,0,0
zulu_2_00457,Ibanjwe eKapa iPowerball ka-R232 million,0,0,0,2,0,0
zulu_2_00458,Bahlela imashi abakamaskandi ngoNgizwe,0,0,0,0,0,0
zulu_2_00459,Kushone 13 kudilika isakhiwo sebandla eMpangeni,0,3,0,0,0,0
zulu_2_00460,USteve ufuna bajabule abalandeli,0,0,0,0,0,2
zulu_2_00461,UTshatha ucele abalandeli bahoxise imashi ebheke oKhozini,0,0,0,0,0,0
zulu_2_00462,Kufunwa ababulale usomatekisi,0,2,0,0,0,0
zulu_2_00463,Kuxwayiswe uhulumeni ngokuvikelwa kwabasemajele,0,0,0,0,0,0
zulu_2_00464,Ubhoboka ngezinsuku zokugcina zikaNcwane,0,3,0,0,0,0
zulu_2_00465,Aboshwe esemsebenzini amaphoyisa,0,0,0,3,0,0
zulu_2_00466,IBoks ivale imilomo iqopha umlando,0,0,0,0,0,2
zulu_2_00467,UMgungundlovu uhamba phambili ngababulawa yiCovid-19,0,2,0,0,2,0
zulu_2_00468,UBarker kubhekwe atakule uSuthu,0,0,0,0,0,0
zulu_2_00469,Kuzophela inyanga sekunemigomo yabayisigidi kuleli,0,0,0,0,0,0
zulu_2_00470,Uhlelo lokuhlanganisa abokufika nabakuleli,0,0,0,0,0,0
zulu_2_00471,Bazovulelwa amacala ababhubhudla imali yeCorona eThekwini,0,0,2,0,0,0
zulu_2_00472,Kubatshazwa ubunzima obuza nentela iVAT,0,0,0,0,0,0
zulu_2_00473,Bazolashwa abatholwe beguliswa yisifo i-TB,0,0,0,0,0,0
zulu_2_00474,Angilwi namaNdiya uma ngiwatshela ukuthi iningi lawo anobandlululo',0,0,0,0,0,0
zulu_2_00475,Aziyizwa izinyunyana eyokuvinjwa kothisha,1,0,0,0,0,0
zulu_2_00476,Basenkingeni abesilisa abasabiswa ngamacala okudlwengula angekho,0,2,0,0,0,0
zulu_2_00477,Bafuna kuboshwe iphoyisa,1,0,0,0,0,0
zulu_2_00478,Uphika eyokunikeza abakwaGupta ulwazi oluyimfihlo,0,0,0,0,0,0
zulu_2_00479,"Kushone umshayeli, omunye wanyamalala",0,3,0,0,0,0
zulu_2_00480,Iyaqhubeka impi yamazwi kuRamaphosa noLekota,2,0,0,0,0,0
zulu_2_00481,Bakhala ngezulu elibacekele phansi,0,1,0,0,0,0
zulu_2_00482,Kuphazamise ukufunda ukusha kwesikole,0,2,0,0,0,0
zulu_2_00483,Ezothando: Abasemzini bathi ngabulala umyeni wami ngengculazi,0,2,0,0,0,0
zulu_2_00484,Amazwi enduduzo kukhothama inkosi,0,3,0,0,0,0
zulu_2_00485,‘Ngeke ziphele izinhlungu zokufelwa’,0,3,0,0,0,0
zulu_2_00486,Umholi we-IFP ukhala nge-ANC,0,0,0,0,0,0
zulu_2_00487,Usesimeni esibucayi uHlengiwe Mhlaba ovelelwe yingozi yemoto,0,2,0,0,0,0
zulu_2_00488,Umthanda enjalo' unkosikazi wakhe,0,0,0,0,0,0
zulu_2_00489,OweNFP usinde esocongwa,0,2,0,0,2,0
zulu_2_00490,Osola uMabe ngokumhlukumeza udlulela eCCMA,0,0,0,0,0,0
zulu_2_00491,Usonkontileka ugqitshwe umgodi besebenza,0,2,0,0,0,0
zulu_2_00492,‘Ngizoyenza ibe nzima impilo yakho uma uvikela uGordhan’,0,0,0,0,2,0
zulu_2_00493,Uhulumeni umukele isinqumo senkantolo kwelomhlaba,0,0,0,0,0,0
zulu_2_00494,Wadlelwa umuzi esaphaza imali yokulingisa,0,2,0,0,0,0
zulu_2_00495,Babuyela enkantolo abakwaBushiri,0,0,0,0,0,0
zulu_2_00496,Kusale oyedwa enkundleni bedubulana namaphoyisa,0,0,0,0,0,0
zulu_2_00497,Uyanyuka futhi uphethroli kuleli,0,0,0,0,0,0
zulu_2_00498,Injabulo ngendawo ephambili efilimini,0,0,0,0,0,3
zulu_2_00499,Ukhala ngokuxhashazwa ocula awomzabalazo,2,0,0,0,0,0
zulu_2_00500,Obedukile utholwe emakhazeni,0,3,0,0,0,0
zulu_3_00001,Kusolwa isoka uthisha enqunywa uqhoqhoqho,1,3,0,0,2,0
zulu_3_00002,Isikhwele isosha 'libulala' umlamu,0,3,0,0,0,0
zulu_3_00003,Umsindo kumenyezelwa uMntwana uMisuzulu njengeSilo esisha,1,0,0,3,0,0
zulu_3_00004,Bavale imigwaqo ngamaloli bekhala ngomphathi wabo,0,1,0,0,0,0
zulu_3_00005,Ugqugquzela ukutshala ngaphandle kwamakhemikhali,0,0,0,0,0,0
zulu_3_00006,Uzimisele ngamanye amagoli oweMaritzburg,0,0,0,0,0,0
zulu_3_00007,Kusolwa umzanyana ngokubulala ingane,0,3,0,0,0,0
zulu_3_00008,Kwethulwe isitimela esizosiza kwiCorona,0,0,0,0,0,1
zulu_3_00009,Inhlanzi izoshelwa amanzi kubadayisi,0,1,0,0,0,0
zulu_3_00010,Kuhoxiswe izitifiketi zamaphoyisa angu-81,0,1,0,2,0,0
zulu_3_00011,Akuvalwe ukudayiswa kotshwala ezikoleni',0,0,0,0,0,0
zulu_3_00012,UMampintsha uthandazela umsakazi weMetro odivosayo,0,0,0,0,0,0
zulu_3_00013,Osolwa ngokudlwengula nosolwa ngokubulala babulawe wumphakathi,3,1,0,0,0,0
zulu_3_00014,Kusolwa umdlalo ngokubulawa komfundi,0,2,0,0,0,0
zulu_3_00015,‘Ngizobonakala emdlalweni omkhulu’,0,0,0,0,0,0
zulu_3_00016,Kuzoshuba kothisha abakhulelisa abafundi,2,0,3,0,0,0
zulu_3_00017,Kushayisana ubufakazi bukaMaseko nobukaZuma,0,0,0,0,0,0
zulu_3_00018,Owayengumdlali weChiefs usola abadlali ngokuboza kweqembu,0,0,0,0,0,0
zulu_3_00019,Babhale izivivinyo begadwe ngamaphoyisa,0,0,0,0,2,0
zulu_3_00020,Usolwa ngokuklabha uyise nomzala bafa,0,3,0,0,0,0
zulu_3_00021,Imeya yenqabe ukushenxa icelwa,0,0,0,0,0,0
zulu_3_00022,Ugwetshiwe umkhulu obedlwengula abazukulu,0,1,3,0,0,0
zulu_3_00023,Isililo bephelelwa yitoho abalingisi beSibaya,0,3,0,0,0,0
zulu_3_00024,Abamfuni abathi ubize abafundi ngezimfene,3,0,2,0,0,0
zulu_3_00025,Ukudilizwa kuvuse usinga lothando lwezamabhizinisi,0,0,0,0,0,1
zulu_3_00026,UFuneka uphoxekile kubhuntsha impi,0,0,0,0,0,0
zulu_3_00027,Basabisa ngokuqhubeka nombhikisho,2,0,0,0,0,0
zulu_3_00028,Ibhubhise u-240 wabantu i-listeriosis,0,3,0,0,2,0
zulu_3_00029,Uthwale kanzima uMampintsha exoshwa,0,1,0,0,0,0
zulu_3_00030,Bazobuyela enkantolo abathinteka ekufeni kwenqwaba,0,1,0,0,0,0
zulu_3_00031,OwoKhozi uluyisa kubameli olwemiphumela yeCorona,0,0,0,0,0,0
zulu_3_00032,Uzobukwa nguyise uKolisi kowamanqamu eJapan,0,0,0,0,0,3
zulu_3_00033,UMiddendorp ucikwe abalandeli abagxeka u-Akpeyi,2,0,0,0,0,0
zulu_3_00034,Izelamani kwelokuduna,0,0,0,0,0,0
zulu_3_00035,Udlelwe imoto yinyanga yamdlwengula' eyothwala,0,3,3,0,0,0
zulu_3_00036,Kukhalwa ngomfundisi wempama nenhlamba,0,0,2,0,0,0
zulu_3_00037,Kusha isiteleka e-Unisa akufundwa,2,0,0,0,0,0
zulu_3_00038,UMoeneeb wethembisa into ecokeme kwaboSuthu,0,0,0,0,0,0
zulu_3_00039,Kubulawe usomabhizinisi ehlaselwa kwakhe,0,3,0,0,2,0
zulu_3_00040,Umnikelo wabamatekisi osusa umthwalo emahlombe abazali,0,0,0,0,0,1
zulu_3_00041,Basabisa ngokubhikisha emanyuvesi,2,0,0,0,1,0
zulu_3_00042,Imiklomelo koweBucs noweDowns,0,0,0,0,0,0
zulu_3_00043,Ngizoyisiphula nezimpande inkohlakalo',0,0,0,0,0,0
zulu_3_00044,Usadinwe wumbozo wabadlali bakhe oweStars,2,0,0,0,0,0
zulu_3_00045,UNjenje uncoma umdlali weBucs,0,0,0,0,0,2
zulu_3_00046,Uyaveva uZandile Gumede ngesinqumo se-ANC sokumxosha,3,0,0,0,0,0
zulu_3_00047,UButhelezi ukhale ngenzondo kubaholi be-ANC,2,0,0,0,0,0
zulu_3_00048,Kwelulwe uxhaso lweNSFAS,0,0,0,0,0,3
zulu_3_00049,Kubuya abebelimele kwi-Arrows,0,0,0,0,0,0
zulu_3_00050,Ezothando: Ngintshontsha umka mfowethu,0,0,2,0,0,0
zulu_3_00051,Akaneme ngokuhoxiswa kwamacala uSibiya,0,0,0,0,0,0
zulu_3_00052,I-Bucs nethuba lokubuyisa izinduku,0,0,0,0,0,0
zulu_3_00053,UKhuzani usayinise umaskanda wesifazane,0,0,0,0,0,1
zulu_3_00054,Lusandizela phezulu Ukhozi FM ngabalaleli,0,0,0,0,0,1
zulu_3_00055,Uyakhula kwezamabhizinisi osebenza ngezandla,0,0,0,0,0,2
zulu_3_00056,UTovey utusa umlando wabakuleli kwesokuqeqesha iBafana,0,0,0,0,0,0
zulu_3_00057,OwoThando Nes'thembu usengumculi,0,0,0,1,0,0
zulu_3_00058,Umphakathi usola induna ngokugweva nenkulisa,2,0,0,0,0,0
zulu_3_00059,UHunt uqinisa ubudlelwane nabaziqeqesha neWits,0,0,0,0,0,0
zulu_3_00060,UZodwa Wabantu ucele umshado,0,0,0,2,0,0
zulu_3_00061,Induna kwelokubulala ngokushisa,2,0,0,0,0,0
zulu_3_00062,Elinye ithuba kubadlali abebezochithwa kwiChiefs,0,0,0,0,0,0
zulu_3_00063,Ugwetshiwe owabulala intombi ezithwele,0,3,0,0,0,0
zulu_3_00064,Kudlangile ukuhlukunyezwa kwabafana ngokocansi,0,2,2,0,1,0
zulu_3_00065,UJosephs uzosebenzisa amava ukunqobela Usuthu izicoco,0,0,0,0,0,0
zulu_3_00066,Babhikishele izindlu abasehostela,2,0,0,0,0,0
zulu_3_00067,Lidlule nowaseKZN kuma-Idols,0,0,0,0,0,2
zulu_3_00068,Uthando lwamazambane lumvulele ibhizinisi,0,0,0,0,0,0
zulu_3_00069,OwaseThekwini uzuze umsebenzi wokwenza izindondo zeDiff,0,0,0,0,0,2
zulu_3_00070,Owesifazane nomklomelo ehlula osomabhizinisi,0,0,0,0,0,2
zulu_3_00071,Baqala isiteleka abezempilo,2,0,0,0,0,0
zulu_3_00072,Uhulumeni uzogxila ekuthuthukiseni umnotho,0,0,0,0,0,2
zulu_3_00073,Usolwa ngokufunza unina utshani,0,1,3,0,0,0
zulu_3_00074,Amaphoyisa adubule usomatekisi,0,0,0,0,0,0
zulu_3_00075,UZenzo uzomela elakuleli eMelika,0,0,0,0,0,2
zulu_3_00076,UKhuzani noNgizwe babanga ububi,0,0,0,0,0,0
zulu_3_00077,Livelile iphoyisa elidubule umabhalane oyithwasa,0,1,0,0,0,0
zulu_3_00078,UModiba ujabule efunwa uPitso,0,0,0,0,0,3
zulu_4_00001,Kuvela 'abaphehla udweshu' eMabhida,0,0,0,0,0,0
zulu_4_00002,Bashaqekile kuwa enye insika kwezikaqedisizungu,0,0,0,3,0,0
zulu_4_00003,Kubuya olokunqanyulwa kukagesi,2,0,0,0,0,0
zulu_4_00004,@ZimeMsomi 🤣🤣 lapho akubona obami ngedwa kodwa ngibushaya ngedwa.,0,0,0,0,0,0
zulu_4_00005,@IamThobani Kuthiwa niyakhala ebsuku uma nilele 💀,0,0,0,0,0,0
zulu_4_00006,Othweswe iziqu uyazidla ngobubhinca,0,0,0,0,0,0
zulu_4_00007,‘Abaphumele obala abahlukunyezwa emabandleni’,0,0,0,0,0,0
zulu_4_00008,Ukhishiwe u-VZ esibhedlela,0,0,0,0,0,0
zulu_4_00009,Lapho amehlo ayagwaza ubuthongo but ngibhekile 🤷🏾‍♂️,0,0,0,0,0,0
zulu_4_00010,Uphume ngesamagundwane uMbalula besho ukumudla abamatekisi ethi ubhula umlilo,2,0,0,0,0,0
zulu_4_00011,Bawotha ubomvu ngokudla okuduve emahhovisi ezifunda,2,0,0,0,0,0
zulu_4_00012,"Kunoba I old age, imina lo oswguliswa utshwala kanje😩😩😩haybo angfun ngisho I smell sabo",0,0,0,0,0,0
zulu_4_00013,@uNcuthu Mina ngizwa ngamabele masengizoya on period avele ahlohle 🥺,0,0,0,0,0,0
zulu_4_00014,Lol mina ngithi senawuyeka ugwayi 😂,0,0,0,0,0,0
zulu_4_00015,"Yikho umuntu enamabhadi, udunuselwa yiwowonke umuntu la kuTwitter😭",0,0,0,0,0,0
zulu_4_00016,"@Muntsh_ Kubongwa okukhulu, kubongwa okuncane. Kubongwa ama Original, kubongwa ama FAKE🤷🏽‍♀️",0,0,0,0,0,0
zulu_4_00017,Kuboshwe usomlomo osolwa ngokweba,0,0,0,0,0,0
zulu_4_00018,Bafuna abadlwenguli nababulali badingiswe,2,0,0,0,0,0
zulu_4_00019,The bhabhalazi uma ngisukuma ngathi ikhanda liyasala 😭,0,0,0,0,0,0
zulu_4_00020,Bafuna 'uthishanhloko' axoshwe,2,0,0,0,0,0
zulu_4_00021,Izitshudeni zikhala ngokukhishwa ngodli Ongoye,0,1,0,0,0,0
zulu_4_00022,Ay mina ngihalela ukuygqobhoza ngbuye ekseni 😩😩😩,0,0,0,0,0,0
zulu_4_00023,Uvalo kungqoklozwa abaganene asebekhulile,0,0,0,0,3,0
zulu_4_00024,Zizulelwa amanqe izichuse zobandlululo kuleli,0,0,0,0,0,0
zulu_4_00025,Sebedidiswa ngomlilo emgwaqweni abashayeli,0,0,0,0,0,0
zulu_4_00026,Atshelwe ezikabhoqo amakhansela,0,0,0,0,0,0
zulu_4_00027,@2bhobho9 Awu Manzini isewumbuzo akukaChathwa bafo kahle uksabisa.😂🥂,0,0,0,0,0,0
zulu_4_00028,Uhlaba ikhefu ekuqomeniuMshoza ‘obehlukunyezwa’,0,0,0,0,0,0
zulu_4_00029,Usinde egencwa ngocelemba nguyise,0,0,0,2,0,0
zulu_4_00030,Bashayana ngamakhanda ngoBuselaphi,0,0,0,0,0,0
zulu_4_00031,Babuyela emsebenzini abangcwabi abazimele,0,0,0,0,0,0
zulu_4_00032,Ufuna isinxephezeloobhadle ejele emsulwa,0,0,0,0,0,0
zulu_4_00033,Bakhala ngezinja ezala ukhasha emfuyweni emadlelweni ziyidle,0,0,0,0,0,0
zulu_4_00034,@ThobeMakhathini @anda_bongoza aiybo ugxumiswa yintoni nje ngoba iryt lento😂,0,0,0,0,0,0
zulu_4_00035,Akwaziwa mbhantshi kujiya ngabokufika ababaleke ePhilani,0,0,0,0,0,0
zulu_4_00036,Ulindele ukuxoshwa uma ehlulwa wukunqoba,0,0,0,0,0,0
zulu_4_00037,"""haibo ushayeke ekhanda mubhekeni"" ""Sizele inyama wesisi asizelanga ukuba oMaguava""😢",0,0,0,0,0,0
zulu_4_00038,Released Yesterday 28 Jan mmm🔥🔥🔥🔥akudanswa ujuluke la engathi udakwe amaDrugs unyakaza kamnandi nom uhlabe unyawo njengayo intokazi @LungyK https://t.co/BxvUQXeU5Y,0,0,0,0,0,1
zulu_4_00039,Abomthetho abazojezisa abaputshuze eleMaths,0,0,0,0,0,0
zulu_4_00040,Abamatekisi bavale imigwaqo bebhikisha,3,0,0,0,0,0
zulu_4_00041,Abanikazi bendlu bafuna bajeze abadlwengula,0,0,0,0,0,0
zulu_4_00042,Kusolwa amasosha ngabadutshulwe bentshontshelwe izinkomo,0,0,0,0,0,0
zulu_4_00043,Kuphume izidumbu kubangwa usikilidi ka-50 cents,0,2,0,0,0,0
zulu_4_00044,Kuhlulwe iThe Soil wagxeka ama-Satma,2,0,0,0,0,0
zulu_4_00045,Kukhalwa ngothishanhloko kuphahlazeka ibhanoyi,0,0,0,0,0,0
zulu_4_00046,EZOTHANDO: Umkhwekazi ugxambukela ezindabeni zomuzi wethu,0,0,0,0,0,0
zulu_4_00047,Uyagxekwa owengane ebidukile,0,0,0,0,0,0
zulu_4_00048,Basifuna la isinxephezelo abadilizelwa,1,0,0,0,0,0
zulu_4_00049,Itwetwe emndenini kuqothwa abazali ngesibhamu,0,3,0,0,0,0
zulu_4_00050,Bakhululekile kuboshwa abasolwa ngodlame,0,0,0,0,0,0
zulu_4_00051,"@SABCizindaba #lunchtimenews amaphoyisa avele adonsa izibhamu adubula abafundi ngaphendle kwesizathu?lo mphenyi uthini mangabe ethi kwakungabhishwa, kungashiswa mathayi, kungajikijelwa🤷‍♂shuthi amaphoyisa ayahlanya makunjalo.",0,0,0,1,0,0
zulu_4_00052,Udinwe wacela bamdedele obekhuhliswa ibhentshi,1,0,0,0,0,0
zulu_4_00053,Abashushisi bathi uNinow wayekuhlelile ukudlwengula eDros,0,0,0,0,0,0
zulu_4_00054,@ms_tourist @Bianca79105785 @mabule_sam @Sdudladudla @somkheleomkhulu Banyastrong futhi badliwa manxazonke🙈,0,0,0,0,0,0
zulu_4_00055,Bala ukhasha emachwebeni ngobhubhane,0,0,0,0,0,0
zulu_4_00056,Kugxekwe uToya Delazy ngokubhinca ibheshu,0,0,0,0,0,0
zulu_4_00057,Abekho abasetshenziswayo - Cele,0,0,0,0,0,0
zulu_4_00058,Bebetsheleka imali khona bezophisana ngayo ngoba thina shuthi asiyidingi🥴 https://t.co/t4WE5M0X3I,0,0,0,0,0,0
zulu_4_00059,Abanye abafundi abakhala ngokucwaswa ngokwebala,0,1,0,0,0,0
zulu_4_00060,Bakhala ngotsotsi abokufika abaxoshwe emiqashweni,0,0,0,0,0,0
zulu_4_00061,Bakhalinywe sebedayisa impahla   kasonkontileka abebengaholi,0,0,0,0,0,0
zulu_4_00062,Kuboshwe umfundi ecaleni lokugqekeza,0,0,0,0,0,0
zulu_4_00063,Sonke underground gang iyasinyisa noma kwenziwamina islima? What a mgowo 😩,0,1,0,0,0,0
zulu_4_00064,Usigaxamabhande ejele ngamacala enkohlakalo,0,0,0,0,0,0
zulu_4_00065,Babuye bephoxekile omaskandi kubhuntsha umcimbi,0,1,0,0,0,0
zulu_4_00066,Kuboshwe abawu-100 kutholana phezulu amaphoyisa nabokufika eKapa,0,0,0,1,0,0
zulu_4_00067,Bafuna isinxephezelo ngobulawe amaphoyisa,1,0,0,0,0,0
zulu_4_00068,Badliwe futhi laba 🤦🏻‍♂️🙈😂 hhayi madoda 🏴‍☠️ 😂😂,0,0,0,0,0,0
zulu_4_00069,Bakhala ngemiholo nokunye osonhlalakahle,1,1,0,0,0,0
zulu_4_00070,@noksy_k Umunt akadle la adliwa khona 🤣,0,0,0,0,0,0
zulu_4_00071,"…dabula amazulu, ehla manje, enzela mina, ngiyakudinga Moya oyiNgcwele…🧚🏾‍♀️🙏🏾✨",0,0,0,0,0,0
zulu_4_00072,Bakhala ngotwayi nemikhuhlane abahlengikazi ePrince Mshiyeni,0,0,0,0,0,0
zulu_4_00073,Kuboshwe amaphoyisa esemsebenzini,0,0,0,0,0,0
zulu_4_00074,Bazosibulala abantu mese niyahluleka kubabopha 🤷🏽‍♂️ https://t.co/PN1NruhsYf,0,0,0,0,0,0
zulu_4_00075,Bagcwale umgwaqo bekhala ngokonakele,2,0,0,0,0,0
zulu_4_00076,"Nakhu la sikhona ngaleskhathi. Awuqine ushuni kadangala majongo, akukhushukwe! Drip Law: Every szn is denim szn. 😅☔️ https://t.co/ljHI4TAYqw",0,0,0,0,0,1
zulu_4_00077,Bakhale ngamathuba omsebenzi bebhikisha,2,0,0,0,0,0
zulu_4_00078,Bavale umgwaqo bebhikishela ugesi,3,0,0,0,0,0
zulu_4_00079,Kufunwa abalisa abangasiza kwawokudlwengula,0,0,0,0,0,0
zulu_4_00080,Benza nje obaba benu ebsuku 😭 bebizwa ngo “baby”... https://t.co/b4quX9ckYI,0,0,0,0,0,0
zulu_4_00081,Osafufusa ukhala ngokudlelwa iculo nguZahara,0,1,0,0,0,0
zulu_4_00082,Bajatshuliswe yisinqumo semantshi kwelokubulala,0,0,0,0,0,2
zulu_4_00083,Kuxakile ukungcola enkantolo yeMantshi kwaNongoma,0,0,2,0,0,0
zulu_4_00084,Kthiwa kunesale eZara anithenge nizoswenka bosisi🗣🗣🗣 niyeke futhi ukuthi angnenzeli lutho,0,0,0,0,0,0
zulu_4_00085,UBabes Wodumo ugqigqa kodokotela,0,1,0,0,0,0
zulu_4_00086,Lavele lama leliwashi...ngifuna ukuyonatha mina 🥃🥃,0,0,0,0,0,0
zulu_4_00087,@Madlala_TM @eNCA In the mean time babusy to pleases abanye abantu behlulwa ukusiza abantu babo(thina) ungafunga ukuthi khona okukhulu okufihlwayo esingakwazi thina it is soooo annoying to think about it😫😠,1,0,0,0,0,0
zulu_4_00088,Kuphenywa ngabathelwe ngezinhlamvu babulawa,0,2,0,0,0,0
zulu_4_00089,Kubhubhe-19 ezingozini zomgwaqo,0,2,0,0,0,0
zulu_4_00090,Kumnandi nje kudla muntu womuntu phinde udle yena 🤝,0,0,0,0,0,0
zulu_4_00091,Bahleli lubhojozi abangenelwa abazenza amaphoyisa,0,0,0,0,0,0
zulu_4_00092,Ugqugquzeleke wakhipha inoni elisha uNtando,0,0,0,0,0,0
zulu_4_00093,"@shange033 Uzoba goba kwaal😂banamaga! Abakwaz kahle wena, bakuzwa ngendaba😂",0,0,0,0,0,0
zulu_4_00094,Badla ngamapayipi abadla ngopholoni,0,0,0,0,0,0
zulu_4_00095,@ndhile_dlamini Bavuka ngo-2 laba. Bagqoke ama-gown batende nawo yonke imigwaqo le bengageze nakugeza. Nophaqa abanamazambane ezithendeni. 😔,0,0,2,0,0,0
zulu_4_00096,Kufunwa abaqothe abayisithupha,0,0,0,0,0,0
zulu_4_00097,Udedeliwe ‘odlwengule’ owajikiselwa isifonyo,0,0,0,1,0,0
zulu_4_00098,Abadelile ingakaboshwa nemenenja yeTheku,1,0,0,0,0,0
zulu_4_00099,UZodwa Wabantu uxoshelwe isimilo eZambia,0,0,0,2,0,0
