text_id,text,Anger,Disgust,Sadness,Joy,Fear,Surprise
amh_train_track_b_00157,የህውሃት ስኬት ጥሩ ህዝባዊ መሰረት ማግኘቱ ነው።የፕሮፌ ብርሃኑ ዕረጅም ጉዞ ያንን መሰረት ስላላገኘ ነው።,0,0,0,0,0,0
amh_train_track_b_00158,ዋዉ ፋኖዬ አባይ ግድብንም ተቆጣጠር እኛ አዲስ አበቤዋች ያንተዉ ነን እየመጡ ነዉ,0,0,0,1,0,0
amh_train_track_b_00159,ማነው እራሱን እየዋሸ የሚኖረው እውነቱን መቀበል ለናንተ ሞት ነው።,1,1,0,0,0,0
amh_train_track_b_00160,አይዞሽ እድ ፍቅር ሁኖንሮ ታፍቅርውነበር,0,0,1,0,0,0
amh_train_track_b_00161,ክርስቶስን አቅፎ በመሳም አሳልፎ በመሸጥ ክህደት እንደተፈፀመበት ሁሉ ኢትዮጵያ ኢትዮጵያ ብሎ የህዝብ ድጋፍ አግኝቶ ስልጣኑንካስጠበቀ በሗላ በመጨረሻከወያኔ,0,1,0,0,0,0
amh_train_track_b_00162,ግብፅ ከአፍሪካ ዋንጫ ውድድር ውጪ ሆነች,0,0,0,0,0,0
amh_train_track_b_00163,አህመድ የግርማ የሽጥላ መሞት አያስገርምም ለአማራ ህዝብ የታቀደው ከዚህም የሚብስ የከፋ እንደሆነ በዚህ አምስት ዓመት አይተናል የግርማ የሽጥላ ሞት የአማራን ህዝብ ለማጥፋት የስራ ማስኬጃ የመጀመሪያ ነው,2,0,0,0,0,0
amh_train_track_b_00164,አባቶቻችን በመሰረቱት አገር ትናንት የመጣ አይን አውጣ ዘላን ህዝባችንን እያረደ፣ ንብረቱን እየዘረፈ፣ ቤቱን እያፈረሰ ይቀጥል? የክብር ሞት እኮ ሞት አይ,2,2,0,0,0,0
amh_train_track_b_00165,ኬንያዊው የማራቶን ክብረ ወሰን ባለቤት በመኪና አደጋ ሕይወቱ አለፈ,0,0,1,0,0,0
amh_train_track_b_00166,ትናንት ባይደን ያወሳት የአራት አመቷ የአቬጋይል ታሪክ የበለጠ ይዘገንናል ፊት ለፊቷ በሀማስ የታረዱት ወላጆቿ እሷ ግን ታግታ ትናንት ተፈታለች የአቬጋይል ታሪክ ዘግናኝ ነው,0,0,2,0,0,0
amh_train_track_b_00167,የፈርድሽው ፍርድ ሳይውል ሳያድር በላይሽ ላይ ይገልበጥጥላቻ የአይምሮ በሽታ ብቻ ሳይሆን የደም ካንስር ያመጣል በተቻለሽ መጠን ከጥላቻ ውጭ ጥላቻ ይዘሽ እንዴት ቤክርስቲያን ትሄጃለሽ  እግዚአብሔር ፍቅር ነው,1,1,0,0,0,0
amh_train_track_b_00168,Pro Silesh Shibru Oysama እግዚአብሔር በሌባ ጎበኘን እረ ሼም ይህ አለም ያወቀው ዘራፊ ሌባ ነው አልጀዚራ ዶክመንተሪ እዩ በጭፍን አትነዱ,0,1,0,0,0,0
amh_train_track_b_00169,ጥሩ ፕራንክ ነው፣ ሆኖም ትንሽ አስረዘምከው።,0,0,0,1,0,0
amh_train_track_b_00170,የጅሀን መጩረሻ በቃ ይሄ ሆነ ያሳዝናል,0,0,2,0,0,0
amh_train_track_b_00171,እውነት ነው ይመራል እንዋጠው እናመሰግናለን ኦሀድ እንዲሁም ጋዜጠኛው  በተለይም ሕዝብ ላይ ያነጣጠረ ጥቃት ይቁም እስኪ ነገን እናስብ  ሕዝቡም እንደነ ስዩም የመሰሉ ወመኔዎችን እንደነ ጀነራል ፃድቃን የመሰለ ልጆቻቸውን እና ሚስቶቻቸውን እውጭ አስቀምጠው ድሀውን የሚያስማግዱ ፎክረው ችግር ሲመጣ ሌላ ቤት  ምእራባውያን ሀገር  የሚሮጡ በቃ እንበላቸው  በአንድ ወቅት ፕሮፈሰር መስፍን ያሉት ነገረ ይገርመኛል ይሔ ህዘብ መንቀል እንጂ,1,0,0,0,0,0
amh_train_track_b_00172,ብስል የመሆን አላለም 😂😂😂 ምድረ ጥሬ,1,1,0,0,0,0
amh_train_track_b_00173,ትናንት በተደረገው ሽልማት ላይጌታቸው እረዳ እየሆነ ያለው ነገር ገርሞት (ማመን አቅቶት) የአብይ አህመድን ድፍረት አለማድነቅ ንፉግነት ነው ሲል የተናገረው የአመቱ ገላጭ ንግግ,0,0,0,0,0,0
amh_train_track_b_00174,ጽንፈኛ ዘረኝነት መገለጫ ይህ ከንቱ አስተሳሰብ ነው፡፡ ፕር ብርሃኑ ጽንፈኛ ብሔረተኞች ያልተገራና ከሰብዓዊነት ውጭ የሆነ ስድብ የምትሰደቡት የዘረኝነት ሰንኮፋችሁን ያለርህራሄ ስ,1,2,0,0,0,0
amh_train_track_b_00175,በመላው ዓለም እየታየ እንዳለው አንዳንዶች ለምን አሁንም ድረስ በኮቪድ ይሰቃያሉ?,0,0,0,0,0,0
amh_train_track_b_00176,ይህንን መልክና ቁመና የሰጠው አምላክ መልካም ነገር አንድነት ለፍቅርና ሰላም እንዲያስብ ያድርግልን የብሄር ጥላቻና የተዛባ መልእክት ያልተማረውን አማ,0,0,0,0,0,0
amh_train_track_b_00177,እንዲህ አይነት ፕራንክ ያውም ህፃን ፊት ሰው ሁላ ወዴት እየሄደ ነው ጎበዝ???,1,0,0,0,0,0
amh_train_track_b_00178,Yosiyas Love Color ደደደብ የደደደብ ልጅ ዘረኝነት ለማንም አይበጂም መሀይም ማነውና ጦርነቱን የቀሰቀሰው የማናውቅ አደረከን እንዴ እኔ እንደ አንተ ብሄር አልቆጥርም ግን ታሳዝናለህ አሁን መሸሸሸጊያ ሲጠፋብህ አንድ የተከበረን መሪ ያለ አቅምህ ትዘልፋለህ?,2,2,0,0,0,0
amh_train_track_b_00179,ሁለተኛው ትውልድ ኢትዮጵያን ቢጎበኝ ጥሩ ነው የሚኖሩበትን አገር እንዲያደንቁ ይረዳቸዋል የኢትዮጵያ ህዝብ እንዴት በመንግስት እየተገዛ እንዳለም ግንዛቤ ይኖራቸዋልበተቃራኒው በሙስና እና ግድያ ምክንያት በኢትዮጵያ ላይ አሉታዊ አመለካከት ሊኖራቸው ይችላል,0,0,0,0,0,0
amh_train_track_b_00180,አታንቦጫርቁ መንግስት ካለፈው መከራ ይልቅ ከፊቱ ያለው እጅግ ቀሽሙ ነው ከሕወሀትና ከምራባዊያን በላይ ግብፅን ጨምሮ አገረ ውስጥ ካለው ምስጥ ያለፈን መንግስት በዚህ ቀሽ,1,1,0,0,0,0
amh_train_track_b_00181,የመግት ነገር እኮ ተነግሮ እማያልቅ እየሆነነው መግስት ትናት ሌባ ፋሽሽት መሀይም ደቆሮ የሀስት ዶከር ብዙና ብዙ ከለው ህዋት ጋር ምን እያደረ እደሆነ እረሳውእዴ ስለአቡነሎቃስ ትችት ወይም መናገ ር እሚያጣጣው የኦሮምያ ብልጽግና በፌስቡክ ገጻችው የአቡነሉቃስን ዘመዶች ማለት አማራውንማለቱነ አራዳው ከኦሮምያ ምድር እናጸዳለን ሲል በድፍረት እደ መግስት ምንም የተባለ ነገር ሳይኖር እውነትየተናግረን አባትካላወገዛችሁ ባል እታክብሩም እሚል በምን,1,2,0,0,0,0
amh_train_track_b_00182,ድሮ ህወሃት ይመስለኝ ነበር ዘረኛ እና ሰይጣን ግን አሁን ላይ የአብይን አገዛዝ ስመለከት ከመለስ ጋር የሰማይ እና የምድር ልዩነት አላቸው አረ መለስ ይማረኝ ባይሆን አንድን ዘር ባተኮረ አልጨፈጨፈም 😪,0,2,1,0,0,0
amh_train_track_b_00183,አይሁዳውያን ዘር ፋለሽ እትዮጵያን ሁሉ ኢትዮጵያን ለመፍረስ ጪምር ደፋ ቀና ከምሉ ሰላም ጠል ፅንፋኛ ሀይሎች መሃል ዋሴ የተባለዉ ጋዜጠኛ አንዱ ነዉ ይህ ሰዉ ከልጂነት እስከ አዛዉንት እስከዝች ሰአት በኢትዮጵያዊነት የመየምምን ከሀዲ አይሁድ ፈለሽ ነዉ ሁሌ ጋዜጠኛነት ምጠይቀዉ ፍትሀዊነትን ወደ ጎን በመተዉ በአድለዊነት ምሰራ ሰዉ ማሆኑን ሁሉም ወዳጆቹ ልተዉቁ ይገባል ይህ ሰዉ አይመጥነንም ለሴቶች ለህፃናት ለዜጎች እልቂትና ሞት ሁሉ አጥፊዎች,0,2,0,0,0,0
amh_train_track_b_00184,እፍፍፍ የእናት ጭካኔ ፈጣሪ ሆይ ምኑን አሰማህኝ 🥺🥺🥺😭😭😭,0,0,3,0,0,0
amh_train_track_b_00185,ህፃን ልጅ እና ጀዋር ድምፃቸው ሲጠፋ መጠርጠር ጥሩ ነው,0,1,0,0,1,0
amh_train_track_b_00186,ድሉ የኢስራኤል ነው ሲቀጠቀጡ አደሩ ስንቱን የሐማስ አስክሬን አሳማ ይበላዋል ቀፈጣሪ አረመኔወች ነበሩ አረመኔ በላቸው በውሃ በአየር በታንክ በእግር ጦር እንቀጠቅጣቸዋለን ድሮም ወራዶች ናቸው ተዋርደው ሞቱ ድሉ የኢስራኤል ነው የኢስራኤል አምላክ አይተኛም አያንቀላፋምም የሐማስ አምላክ መኖኑር እንጃ ተኝኝቶ አይሰማም,1,2,0,0,0,0
amh_train_track_b_00187,የባርሴሎና ክለብ ዳኝነትን ‘በገንዘብ ገዝቷል’ የሚል የሙስና ክስ ቀረበበት,0,0,0,0,0,0
amh_train_track_b_00188,ሱብሀንአላህ እሰከ መቼ ይህ አረመኔው አይሁድ አንደዚህ አይነት ጭካኔ በሰው ልጅ ላይ ሲፈፅም በዝምታ ይታያል።,1,0,1,0,0,0
amh_train_track_b_00189,አይዞሽ እህት ሁሉን የሚያሳልፍ ጌታ ካንቺ ጋር ይሁን,0,0,2,0,0,0
amh_train_track_b_00190,ሙላቱ በስራህ ልታፍር ይገባሃል ። ዩኒፎርምህን አክብሮ እንጂ የምትመታው ሰው እንዳንተው ጉልበትና ሃይል ያለው ነው። ማሰቢያህ ጡንቻህ መሆኑ አሳዛኝ ነው። ይህ,1,0,2,0,0,0
amh_train_track_b_00191,ዱሮም ሁናቴህ ደስ አይል ነበር ፕራንክ እንዳለ የብድ ስራ 😁ጭራሽ እለየላቸዉ ዉስጥ ገባክ ጎበዝ ነገ ትንቢት ልታወራብን ነዋ መተህ😂😁ፈተናችን,0,1,0,0,0,0
amh_train_track_b_00192,ህዝቤ ለምን ግን ትሸወዳለህ ይህ ሰውየ ማለት እኮ በአልጀዚራ ዶኩመንታሪ የተሰራበት በጣም አጭበርባሪ ማፊያ ነው ካለመናችሁኝ Gold Mafia ብላችሁ አልጀዝራ ላይ ገብታችሁ ተመልከቱ በጣም ከባድ ማፊያ ነው አትሸወዱ!!!,0,2,0,0,0,0
amh_train_track_b_00193,አይ ሞት ይሻላል የዚህም ህግ ለማስከበረ ተብሎ ለጥያቄ ይቀርባል አቤቱ ጌታ ሆይ በቸርነትህ አስበን እነደ ስሙንም ሲጠራ እነዴት እንደ ሚዘገንን በእውነት ቃለህይወት ያሰማልን,1,0,2,0,0,0
amh_train_track_b_00194,እርር አላቹሁ አይደል የሚገርም ነው ያን ጉድጓድ እናንተው እንዳትገቡበት ጠንቀቅ ማለቱ ይበጃል?,0,1,0,0,0,1
amh_train_track_b_00195,እሸቱመለሰ ላይ የሚታየው ቅንነት ልዩ የሆነ ትጋት፤ የማድረግ መተማመን የማስተባበር አቅም በጣም የሚገርም ነው! ከሱ ጋር ተባብራችሁ ፈንድ ያሰባሰባችሁ እና ለመቀዶንያ ድጋፍ ያደረ,0,0,0,2,0,1
amh_train_track_b_00196,የሚገርም ሰማያዊ ቃና ያለው የምስጋና ድምፅ ነው ዝማሬ መላእክት ያሰማልን።,0,0,0,1,0,1
amh_train_track_b_00197,አዲሱ ቫይረስ የነርቮች ስራትን ያዛባልያውካልየያንዳንዱ የህዋስ ክፍል ስራቸውን በመደበኛ እንዳይሰሩ በማድረግ ለተለያዩ የካንሰር በሽታዎች በመዳረግ ሞት ያስከትላል።,0,0,0,0,1,0
amh_train_track_b_00198,የወንዴ ማክን ዘፈን ከፍቶ ታገቢኛለሽ ወይ አላት አዎ አለችው,0,0,0,0,0,0
amh_train_track_b_00199,ከሶማልያ ጋር የቆሙ የሀገር ልጆች ላልሽው ማስረጃሽን ወይም ምንጭሽን ብትገልጪ ጥሩ ነው ምክንያቱም በጣም ብዙ ኤርትራውያን በኢትዮጵያውያን ስም በተለይ አማራ እንዲሁም ትግሬ በመምሰል በጣም ብዙ የሶሻል ሚዲያዎችን ከፍተው ውጊያቸውን ቀድመው እያካሄዱ እንደሆነ ሊታወቅ ይገባል,0,0,0,0,0,0
amh_train_track_b_00200,ማፈሪያ ነህ የኢትዮጵያ ሰራዊት በአንተ መመራቱ ያሳዝናል,0,0,2,0,0,0
amh_train_track_b_00201,ዘሩባቤል መቸም አንተን አለማድነቅ አይቻልም ከዕለት ዕለት ብቃትህ እያደገ እየመጣህ ያለህ ልጅ ነህ ቀጥልበት ለዝግጅቶችህ የምትስጣቸው ትኩረቶች ደስ ይላሉ ክብረልኝ  ሁሌም የማደንቃቸውን አሚጎን እና ኦሃድን በእውነት እና በዕውቀት ላይ ተመስርታችሁ ልምታቀርቡት ትነትና ከልብ እናመስግናለን,0,0,0,3,0,0
amh_train_track_b_00202,አንተ አለህ አይደለም እንዴ የትግራይ ህዝብ ስያልቅ ከመሬትና ታሪክ ዘራፊ የአማራ ተወላጅ ጳጳሳት ሁነህ የጦር ሜዳ መነፀር በምሽግ ስታይና ጦርነት ስትደግፍ የነበርከው እነሱ ምን አደረጉ በቋንቋችን እንፀልይ ነው ያሉት ይህንንም ፈጣሪም ህግም ይደግፈዋል ለራስህ ንስሀ ግባ ለሰራኸው ሀጥያት,1,2,0,0,0,0
amh_train_track_b_00203,ብአዴን ማለት ወራዳ እደግመዋለሁ ወራዳ ፓርቲ ነው,0,3,0,0,0,0
amh_train_track_b_00204,አስቴር ክርስትናው ይቅርብሽ ።አንቺ ጥሩ ሰው ነሽ እንደዚህ አይነት ነገር የሚወድሽን ህዝብ ያሳዝናል,0,0,1,0,0,0
amh_train_track_b_00205,የኢትዮጵያ ታሪክ የሚገርም መያዣና መጨበጫ የሌለው ኣማራ ሲነግስ በኣማራ የሚነገረው ተረት ሌላ፣ተጋሩ ሲነግስ የኢትዮያ ታሪክ ሌላ። ኦሮሞ ሲነግስ የኢትዮጵያ ታ,1,0,1,0,0,0
amh_train_track_b_00206,የሜክሲኮ አየር መንገድ ተሳፋሪ የአውሮፕላን በር ከፍቶ ክንፉ ላይ ተራመደ,0,0,0,0,0,1
amh_train_track_b_00207,አንተኛም እኮ እንቅልፍም አይወስደን ? ይኸንን ማወቅ ከፈለክሽ አዲስ የተሰጠ ኮንዶሚንየም ተከራይ ከ3 ዓመት በኋላ መንገድ ላይ የተቀመጠ ህፃን ላይ ሁሉ ድንገት ል,1,0,0,0,0,0
amh_train_track_b_00208,በባህር ዳር በጣና ሀይቅ አብዛኛው ክፍሉ በተከበበው ዘጌ እንዲህ ዓይነት የቡና ምርት ያለ አልመሰለኝም! ትልልቅ የቡና ዛፍ የሚገርም ሀብት አለ! በተፈጥሮ ሀብቱ የታደለ አካባቢ ነ,0,0,0,1,0,1
amh_train_track_b_00209,በጋዛ በእስራኤል ወታደር የተቀረጹ ቪዲዮዎች ዓለም አቀፍ ሕግን ሊጥሱ ይችላሉ ተባለ,0,0,0,0,0,0
amh_train_track_b_00210,መርከብዋ ለምን ኤርትራ እንደገባች ባላውቅም እንካ ለኔ እንደ ኤርትራዊ የእናቴን መርዶ ማለት ሞት እንደተነገረው ሰው ነው ልቤ የደረቀ ምክንያቱም ኤርትራ ከኢትዮጵያ ምንም ኣይነት ግንኝነት እንዲኖራት ስለማይፈልግ,1,0,0,0,1,0
amh_train_track_b_00211,Sefya Jemal እሱማ መፅሀፍሽ ስለ ግድያ ብቻ ነው ሚያወራው አልተሳሳሳትሽም🤣🤣🤣,0,1,0,0,0,0
amh_train_track_b_00212,በጣም ከዚህ ቃለመጠይቅ የተረዳሁት ብዙ ነገር አለ 1እንደዛ የንፅሀን ደም ያፈሰሰ ጊዜ አልፎ ስንቱ ደም አልቅሷ ወቶ ተባሮ ተደፍሮ ሀብት ንብረት ከአፈራበት ሀገር እንደ መጤ ታይቶ ተባሮ ከባድ ነው እላለሁ እግዚአብሔር ይሄን ሰውዬ በቁሙ ሲያዋርደው እንደማየት ምን ሰላም አለ እግዚአብሔር ከተገፉት ጋር ነው በእርግጥ በይፋ የወጣው የዚህ ይሻል ግልፅነው ከአብይ መሰሪው,2,0,1,0,0,0
amh_train_track_b_00213,የዲዮጉ አባት ዘና ነው የሚደርገው,0,0,0,1,0,0
amh_train_track_b_00214,የአውሬ ልጆች የው አውሬ መሆኑ እመ ነው,1,0,0,0,0,0
amh_train_track_b_00215,እዉነትን በጭፍን ጥላቻ ማጥፋት አትችልም ሚኒልክ የጥቁር ህዝቦች ሁሉ ኩራት መሆኑን አለም በታሪኩ ያስታውሰዋል ያንተ የበታችነት ሥሜት የጀግ,2,1,0,0,0,0
amh_train_track_b_00216,የአገሪቷ የዘመናት ችግሮች ከተስፋፊው ክልል ከሚመነጩ ከኛ ውጪ ወደ ውጪ ጥሩ ነገር ሁሉ የኛ የሚሉ አክራሪና ተስፋፊ ሃይሎች እንደሆነ ታሪክ ይመሰክራል።አገሪቱ ዘላቂና አስተማማኝ ሰላ,1,1,0,0,0,0
amh_train_track_b_00217,ፀሎታችን ተሰምቷል ማለት ይከብዳል ሽልም ከሆነ ይገፋል ቂጣም ከሆነ ይጠፋል የነብሩን ጭራ ለቃችሁሃል ምላሹ ውርደት ስደት ሞት እንግልት ጥፋት ነው ይሰመርበት ? እነሱ ተማምለው አስል,0,0,1,0,0,0
amh_train_track_b_00218,እንደ አንተ አይነቱ ብስባሽ ከመሆን የአገር አለኝታ መሆናቸው ያኮራሉ አልቃሻ ስደተኛ ሁላ,0,3,0,0,0,0
amh_train_track_b_00219,እንኳን በሰው የተቀረፀን ሀውልት በፈጣሪ አምሳያ የተፈጠረ ፍጡር ሆድ እየቀደዳችሁ አሳያችሁን እኮ ምን ይገርማል ግድ የለም የጊዜ ጉዳይ ነው የውሻ ሞት ይናፍቅሀል ?,2,1,0,0,0,0
amh_train_track_b_00220,ኦነግ ሸኔ አማራን የሚያርደው ሽመልስ አብዲሳና እና ከንቲባዋ ቤት የሚያፈርሱትና ህዝብ የሚያፈናቅሉት ፅንፈኛ ሆነው ኦሮሚያን ከሌላ ዘር ለማፅዳት ሳይሆን ለህዝቡ ካላቸው ፍቅር የተነሳ,0,2,0,0,0,0
amh_train_track_b_00221,የጂጂጂኪያ አማች እናቱን ሰርፕራይዝ ሲያረግ ይመስለኛል ባልሳሳሳት 🤔,0,0,0,0,0,0
amh_train_track_b_00222,የትምህርት ስብራታችንን ለማስተካከል ቆራጥ አመራር እየሰጠ ያለ ድንቅ መሪ,0,0,0,2,0,0
amh_train_track_b_00223,ወያኔዎች የብልፅግና ኦነግን ማጅራት በማከክ ወልቃይት ጠገዴ ራያን እናገኛለን የሚለውን የቀን ቅዠት ትታችሁ ይልቅ እንደ አባይ ፀሃዬ፤ ስዩም መስፍንና አስመላሽ ገስላሴ ሞት እር,0,2,0,0,0,0
amh_train_track_b_00224,እኛም ጦርነት ላይ ነንኮ😋😋😋 እስራኤል የቃልኪዳን ሀገር ልጆች ናቸው 🤗,0,0,0,0,0,0
amh_train_track_b_00225,ፑቲን በዩክሬን ላይ ወታደራዊ ጥቃቱ  ተጠናክሮ ይቀጥላል ሲሉ ዛቱ,0,0,0,0,0,0
amh_train_track_b_00226,ትክክል እየተሰራ ነዉ። ሸዋ ሮቢት ደስ ይላል። ባህር ዳር ሲደርስ ደሞ በጣም እንደሚያምር እርግጠኛ ነኝ።ከዛ በራራን እናሳምራታለን። ላንቺ,0,0,0,2,0,0
amh_train_track_b_00227,ሚሊየኖችን በጅምላ የምትጨፈጭፉ ደመጠጭወች ሰው ሞተ ብላችሁ ስታዝኑ እንደማየት የሚገርም ነገር ይኖር ይሆን,1,2,0,0,0,0
amh_train_track_b_00228,የጎንደር አካባቢ ሰው አንተን ምንም ማድረግ ባይችል ዘር ማንዘርህን ከማንኝውም ማህበራዊ ግንኙነት ማገድ ነበረበት ለምን እንደዚህ እንደማያደርግ አስገራሚ ነው ባንዳ,1,1,0,0,0,1
amh_train_track_b_00229,ክክ ከአብይ በላይ ወንጀለኛ የለም,0,1,0,0,0,0
amh_train_track_b_00230,ይህንን ለመፍታት ጥሩ ስራ እየሰራችሁ እንዳለ ሁሉ በሀይማኖት በኩልም ተነሳዉን ጉዳይ ለመፍታት ጥረት ቢደረግ መልካም ነዉ፤፤ የእምነት ጉዳይ አቅሎ ማየት ጥሩ አይመስለኝም ፡፡,0,0,0,1,0,0
amh_train_track_b_00231,እንደ ህብረት ደስ የሚል ነገር የለም ?,0,0,0,2,0,0
amh_train_track_b_00232,አይ ኢቲቪ ስንት ሰው በላ ነካሽ የሰው ውሾች በየቀኑ ሲያርዱ ሲያፈናቅሉና በአካል ላይ ጉዳት ሲያደርሱ እና ሲሰውሩ ሮጣችሁ አትዘግቡም ስለ ባይደን ውሻ 111 ሰው መንከስ ዜና ስትሰሩለት ትንሽ እፍረትና ሰው ምን ይለኛል መተዛዘብ ቀረ ? ነገሩ ምን ታደርጉ በአሜሪካ መንግሥት በጀትስ አይደል በአስተሳሰብ ያልዘመነውና ያልተሻገረው ሚዲያችሁ የሚተዳደረው ማፈርያዎች ናችሁ ።,1,2,0,0,0,0
amh_train_track_b_00233,አሜሪካዊው ራፐር ዲዲ ድጋሚ በመድፈር ወንጀል ክስ ተመሰረበት,0,0,0,0,0,0
amh_train_track_b_00234,ጋሽ አብይ አህመድ ይህን ወደብ የሚባለዉን አሻንጉሊት የመጠዉ ጥሩ ነገር ሠርቷል ጀግና ለማባልና በሀገሪቷ ዉስጥ እየስፈፃመ የላዉን ጭፍጫፋና ዘራፋ ትኩራት የመስቀያሪያ አጀንደ እየሠራ ነዉ እንጅ እዉነተኛ ወደብ ፈለጊ ሆኖ አይደለም ወደቡ አንጋብጋቢም አይደለም,1,1,0,0,0,0
amh_train_track_b_00235,ምራቅህን እይትፉህ አታውራ አህያ ቡቅባቃ ድቅዳቃ !,0,3,0,0,0,0
amh_train_track_b_00236,ይህ የምዕራባውያን ልገሳ ውጠቱ አደገኛ ነው ሩስያ በእነዝህ መሳሪያዎች ከተጠቃች ብቀላዋ ኒውክልር ቦምብ በተለያዩ የዩክሬይን ከተሞች ላይ ማዝነቧ አይቀርም በዝህም አጋሮቻ ጣልቃ ብገቡ,0,0,0,0,1,0
amh_train_track_b_00237,ተመስገን ቤተክርስቲያናችንን ይጠብቅልን አደራ በአቋማችሁ ጽኑልን ማኅበረ ቅዱሳን በምንም አጋጣሚ የቀን ስራም ሰርተን የገንዘብ ድጋፍ ኤንደግፋለን እንጂ በገንዘብ ሰበብ ምንፍቅርና እንዳይገባብን  ብጥር ጥርት እንዳለች ለልጅ ልጅ ማድረስ አለብን ይሄ ደግሞ የሁላችን ትብብር ነው ተስፋ ያደረግነው ማለትም የእስካሁኑ አገልግሎት እሚያኮራ ስለሆነ ነው,0,0,0,3,0,0
amh_train_track_b_00238,እኔም ተጠራጥሪያለሁ ። ለዛም ነው አስትያዬት ከመስጠት የተቆጠብኩት ። ግን አይልም አይባልም ከዚህም የከፋ እያደረጉ ነው ።,1,0,0,0,1,0
amh_train_track_b_00239,በኦሮሞ pp እጅ ካሉት በላይ አስፈሪ የሆነ የለም። ሃላፊነት የሚሰማቸው ፍጡራን አይደሉም ?,0,1,0,0,2,0
amh_train_track_b_00240,ማቲው ፔሪ ለሕልፈት የተዳረገው ኬተሚን የተባለ መድኃኒት ከልክ በላይ በመወሰዱ ነው ተባለ,0,0,0,0,0,0
amh_train_track_b_00241,የዲማሽ አስገራሚ ሙዚቃ ነፍሴን ይሞላታል ፣ ደስተኛ ያደርገኛል STRANGER TOUR ElAmorEnTi TheStoryOfOneSky,0,0,0,2,0,0
amh_train_track_b_00242,ሰልፍ ማለት እጅ አጣምሮ እንደማውራት አይደለም ሞት ያስከትላል መሰዋት ደግሞ ተስፋ ለሚታይበት ነገር ቢሆን ሕገመንግስቱ ይፈቅዳል  የሚያስተዳድረን መንግሥትስ,1,0,0,0,0,0
amh_train_track_b_00243,አንተ ብቻ ብልጥ! ሰይጣን አወዳደቁ የከፋ ነው ያንተም እንደዛው ነው!,1,2,0,0,0,0
amh_train_track_b_00244,ሰበርበአዲስ አበባ ያልታሰበ አስደንጋጭ ጉድ እልቂት ተደግሷል ጌታቸውና ታደሰ ወረደም አአ ናቸው Abel birha via,0,0,0,0,1,0
amh_train_track_b_00245,እንኳን ደስ ያለህ ውድ,0,0,0,2,0,0
amh_train_track_b_00246,የእናትም ጨካኝ አለ ለካ አይዞሽ አልፎ ታይዋለሽ ጀግኒት ዋናው ተስፋ አልመቁረጥሽ ነው,0,0,2,0,0,0
amh_train_track_b_00247,እናት ስትደሰት እደማየት ምን ደስታ አለ,0,0,0,2,0,0
amh_train_track_b_00248,"""በዚህ ስምምነት የሚጎዳ ማንም ሃገር የለም፤ ሕግም አልተጣሰም"" የኢትዮጵያ ኮሚዩኒኬሽን አገልግሎት",0,0,0,0,0,0
amh_train_track_b_00249,ዝነኛው ፓስተር ቲቢ ጆሽዋ ምዕመናንን መድፈሩን እና ማሰቃየቱን የቢቢሲ ምርመራ አጋለጠ,0,0,0,0,0,0
amh_train_track_b_00250,ቻን ዛሬ ወንድ ወጣክ ጉሩ ደግ አደረገሽ,0,0,0,1,0,0
amh_train_track_b_00251,#ቶማስ እውነትህን ነው ሁላችንም አስመሳዮች ነን ጢርሷ ነው ሚማጣልኝ ይላል ቂጧ ማለት ፈርቶ እኮ ነው ለጌጤም ይሔን አስመሳይ እዪው በላት እሺ ማቶስ😏,0,1,0,0,0,0
amh_train_track_b_00252,"Hasssen Mohammmed የናንተ ጥላቻ ይገርመኛል, የአንድ አግሪ ህዘብ መሆናችን ከቶም የራሳቸው ይመስለኛል።",0,1,0,0,0,0
amh_train_track_b_00253,ሀማስ እንዲህ በቀላሉ አይጠፋም። ምክንያቱም የዛሬ 20 ወደ ኃላ እንመለስና ብናስብ የእስራኤል እና የእስራኤል አሽከሮች ሀማስ አጠፋነው ሲሉ ነበር። ነገርግን ሃማስ እንዲህ እሷ እንደምታወራው ያለ ድርጅት አይደለም። የእስራኤልን የስለላ እና የድህነት የሮኬት መከላከያ ሸውደውና ሸዋውደው በእስራኤል ከሚፈልጉት በላይ ጥቃት ፈጽመዋል ወደፊትም ጥቃት ይፈጸማሉ የእስራኤል መንግሥትም ከቀጠናው ሕዝቡን ጥሎ ወደ አሜሪካ ይሄዳል። የእስራኤል እና የፍል,1,0,0,0,0,0
amh_train_track_b_00254,የቢቢሲ የመቶ ዓመት ዕድሜ እና 10 ትውስታዎች,0,0,0,0,0,0
amh_train_track_b_00255,ጀግኖች የመኖች  የሀማስ ታናሽ ወንድሞች የሂዝቡላህ ድል ለፍልስጤም ሞት ለእስራኤል ለሰው በላ ሰይጣኖች ጃልማሮ እና እስራኤል እሴት እና እህፃን ላይ ነው ወንድነታቸው ንፍሮውች,1,2,0,0,0,0
amh_train_track_b_00256,አቶ አረጋ ከበደ ስልጣነወን ለማቆየት ብለው የህዝብን ስቃይ ደብቀው አያውሩ ለክልሉ ሚመጠን ሀቅም ስልጣን የሎትም ወሪ ብቻ ነው,1,1,0,0,0,0
amh_train_track_b_00257,እራሳችሁ ለጥፋችሁ ማስጮህ ትንሽ አይከብድም? ቢዬንስ ትንሽ እውነተኛ የሚመስል ነገር ለጥፉ በናንተ ቤት ህዝቡ ደደብ ነው በቃ።,2,1,0,0,0,0
